,name,count,logLR,meddraCode,chembl_id
71,dyspepsia,22,14.420335831669945,10013946,CHEMBL1520
72,drug therapy changed,3,14.35600776235151,10052706,CHEMBL1520
73,amaurosis fugax,5,14.305663593811914,10001903,CHEMBL1520
74,blindness,15,14.240660868179475,10005169,CHEMBL1520
75,orgasm abnormal,4,13.567747613093161,10031085,CHEMBL1520
76,therapeutic response delayed,5,13.257498901317376,10053181,CHEMBL1520
77,haematospermia,4,13.090652337305073,10018866,CHEMBL1520
78,condition aggravated,3,12.851213398293112,10010264,CHEMBL1520
79,macular degeneration,8,12.826604028339716,10025409,CHEMBL1520
80,drug hypersensitivity,4,12.68206556779478,10013700,CHEMBL1520
81,stomach discomfort,6,12.56309437388154,10042101,CHEMBL1520
82,retinal artery occlusion,6,12.003989981056293,10038827,CHEMBL1520
83,rash,11,11.919095715962612,10037844,CHEMBL1520
84,arterial spasm,3,11.904820190569808,10003175,CHEMBL1520
85,virologic failure,454,1306.966087589797,10065648,CHEMBL163
86,lipodystrophy acquired,353,1266.5458233214013,10049287,CHEMBL163
87,abortion spontaneous,653,999.5368623089598,10000234,CHEMBL163
88,premature baby,583,969.310137691311,10036590,CHEMBL163
89,drug interaction,1089,856.2083721631061,10013710,CHEMBL163
90,hyperbilirubinaemia,357,802.7236338444782,10020578,CHEMBL163
91,cushing's syndrome,247,663.1887864800228,10011652,CHEMBL163
92,stillbirth,217,555.1254039010964,10042062,CHEMBL163
93,mitochondrial toxicity,145,550.1951302414673,10053961,CHEMBL163
94,live birth,199,469.5902623349248,10049550,CHEMBL163
95,immune reconstitution syndrome,138,443.3474810283078,10054014,CHEMBL163
96,abortion induced,239,424.69403714664804,10000220,CHEMBL163
97,premature delivery,269,419.67060764480266,10036595,CHEMBL163
98,jaundice,333,396.8003945717792,10023126,CHEMBL163
99,immune reconstitution inflammatory syndrome,193,395.577290250003,10065042,CHEMBL163
100,drug resistance,305,388.7865066304221,10059866,CHEMBL163
101,blood bilirubin increased,309,370.2304071571125,10005364,CHEMBL163
102,progressive external ophthalmoplegia,76,352.5402930151031,10036802,CHEMBL163
103,hypertriglyceridaemia,175,336.68772900736076,10020869,CHEMBL163
104,renal colic,113,302.89832946784736,10038419,CHEMBL163
105,low birth weight baby,172,297.5759517894767,10067508,CHEMBL163
106,viral load increased,119,285.34103934712766,10062180,CHEMBL163
107,renal tubular disorder,126,275.0112793455628,10038537,CHEMBL163
108,foetal death,115,245.5846638115181,10055690,CHEMBL163
109,viral mutation identified,116,230.26891516517207,10063111,CHEMBL163
110,polydactyly,83,227.73157513503975,10036063,CHEMBL163
111,injection site pain,1,219.62276936738635,10022086,CHEMBL163
112,premature rupture of membranes,98,219.00480235676514,10036603,CHEMBL163
113,virologic failure,39,123.76713465405737,10065648,CHEMBL1201187
114,viral mutation identified,31,104.9600952467099,10063111,CHEMBL1201187
115,hodgkin's disease,27,93.09621098436219,10020206,CHEMBL1201187
116,viral load increased,18,58.38999551761481,10062180,CHEMBL1201187
117,drug resistance,33,58.06764776369164,10059866,CHEMBL1201187
118,lipodystrophy acquired,16,51.92559263167277,10049287,CHEMBL1201187
119,pathogen resistance,21,47.817587142057164,10034133,CHEMBL1201187
120,csf test abnormal,10,44.91239630733253,10059703,CHEMBL1201187
121,hyperbilirubinaemia,20,42.420833756099455,10020578,CHEMBL1201187
122,blood hiv rna increased,11,37.69154083565991,10049827,CHEMBL1201187
123,generalised anxiety disorder,9,31.702610844562514,10018075,CHEMBL1201187
124,enanthema,8,31.339459832306602,10014579,CHEMBL1201187
125,anogenital dysplasia,6,30.45214628960821,10051999,CHEMBL1201187
126,live birth,12,27.639161466864607,10049550,CHEMBL1201187
127,congenital renal disorder,6,26.450978761988154,10066875,CHEMBL1201187
128,anal cancer,7,26.41449917439968,10061424,CHEMBL1201187
129,kidney enlargement,7,25.053185041253528,10048469,CHEMBL1201187
130,lung squamous cell carcinoma stage unspecified,5,22.85657780972724,10025126,CHEMBL1201187
131,seborrhoeic dermatitis,7,22.570829230598974,10039793,CHEMBL1201187
132,social avoidant behaviour,9,21.433986902929973,10041243,CHEMBL1201187
133,kaposi's sarcoma,9,21.320647369771905,10023284,CHEMBL1201187
134,congenital vesicoureteric reflux,4,21.260438511819302,10010672,CHEMBL1201187
135,pain,2,20.1833914253657,10033371,CHEMBL1201187
136,congenital ureteric anomaly,4,20.11212185272052,10061078,CHEMBL1201187
137,rash generalised,18,19.63514511532412,10037858,CHEMBL1201187
138,progressive multifocal leukoencephalopathy,11,19.200506244873395,10036807,CHEMBL1201187
139,immune reconstitution inflammatory syndrome,10,18.50211318262518,10065042,CHEMBL1201187
140,congenital bladder anomaly,4,18.14835463286545,10061053,CHEMBL1201187
141,cd4 lymphocytes decreased,7,17.61786156742346,10007839,CHEMBL1201187
142,hyperlipidaemia,12,17.42990185225426,10062060,CHEMBL1201187
143,csf hiv escape syndrome,4,17.044554088948644,10081027,CHEMBL1201187
144,immune reconstitution syndrome,6,16.99819956747524,10054014,CHEMBL1201187
145,retinitis pigmentosa,4,16.250304975515974,10038914,CHEMBL1201187
146,parkinsonism,10,15.551085771487124,10034010,CHEMBL1201187
147,meniere's disease,5,15.472426266414914,10027183,CHEMBL1201187
148,dermatitis exfoliative,9,15.328333587936868,10012455,CHEMBL1201187
149,acute myocardial infarction,15,14.914494526730778,10000891,CHEMBL1201187
150,aids dementia complex,3,14.822341872786637,10065040,CHEMBL1201187
151,oesophageal candidiasis,7,14.784699029578405,10030154,CHEMBL1201187
152,abortion spontaneous,18,14.31380716456988,10000234,CHEMBL1201187
153,fatigue,13,13.647827345106634,10016256,CHEMBL1201187
154,pulmonary embolism,826,2000.6429885219077,10037377,CHEMBL691
155,metrorrhagia,328,1179.0268534279676,10027514,CHEMBL691
156,unintended pregnancy,330,1147.0533830117492,10045542,CHEMBL691
157,deep vein thrombosis,500,1037.7249939308713,10051055,CHEMBL691
158,pregnancy with contraceptive device,187,547.308277187487,10063130,CHEMBL691
159,menorrhagia,179,422.702381324867,10027313,CHEMBL691
160,abnormal withdrawal bleeding,70,394.7261268598195,10069195,CHEMBL691
161,vulvovaginal discomfort,75,283.17061522217773,10047786,CHEMBL691
162,vaginal haemorrhage,147,281.67433289375185,10046910,CHEMBL691
163,medical device site discomfort,59,271.74264509017667,10076101,CHEMBL691
164,vaginal discharge,89,271.68778457725057,10046901,CHEMBL691
165,intentional medical device removal by patient,57,261.5568142886041,10070773,CHEMBL691
166,dysmenorrhoea,83,251.79106333071832,10013935,CHEMBL691
167,hypercoagulation,63,226.16619755141073,10020608,CHEMBL691
168,menstruation delayed,64,224.33017757715425,10027336,CHEMBL691
169,migraine,159,203.56746414281588,10027599,CHEMBL691
170,menstruation irregular,85,202.068346963988,10027339,CHEMBL691
171,withdrawal bleed,37,195.45827844402083,10047998,CHEMBL691
172,abortion induced,93,195.43239562910458,10000220,CHEMBL691
173,incorrect product administration duration,73,183.16760615807289,10081581,CHEMBL691
174,pulmonary infarction,50,176.33887154290278,10037410,CHEMBL691
175,vena cava filter insertion,35,174.11493504061582,10048932,CHEMBL691
176,intracranial venous sinus thrombosis,45,172.95786295129437,10061251,CHEMBL691
177,product shape issue,35,154.70111059245755,10069223,CHEMBL691
178,menstrual disorder,58,154.50850644455204,10027327,CHEMBL691
179,pregnancy on contraceptive,42,139.51108558017586,10067667,CHEMBL691
180,vaginal contraceptive device expelled,22,131.11303796408902,10063124,CHEMBL691
181,thrombosis,130,129.11722868658762,10043607,CHEMBL691
182,coagulopathy,71,126.73108872970624,10009802,CHEMBL691
183,cervical dysplasia,44,126.22712904505534,10008263,CHEMBL691
184,chlamydial infection,32,121.11866714711141,10061041,CHEMBL691
185,cerebral venous thrombosis,38,111.60560795477795,10008138,CHEMBL691
186,smear cervix abnormal,33,106.30246714947862,10041206,CHEMBL691
187,amenorrhoea,58,103.97718236957007,10001928,CHEMBL691
188,abortion spontaneous,99,98.32958837166734,10000234,CHEMBL691
189,product colour issue,34,98.29694944597577,10069221,CHEMBL691
190,poor quality drug administered,41,96.69610704009028,10058121,CHEMBL691
191,vulvovaginal pain,30,87.49355261351229,10069055,CHEMBL691
192,fungal infection,68,86.23713229716304,10017533,CHEMBL691
193,vaginal mycosis,17,81.69261126439233,10046923,CHEMBL691
194,thrombectomy,20,81.25540148345317,10043530,CHEMBL691
195,hypomenorrhoea,25,79.43281342993214,10021033,CHEMBL691
196,vulvovaginal mycotic infection,30,74.62472728205103,10064899,CHEMBL691
197,thrombophlebitis superficial,31,71.71343141906618,10043595,CHEMBL691
198,depression,157,71.63825883631216,10012378,CHEMBL691
199,female sterilisation,18,66.78458182412942,10056199,CHEMBL691
200,ectopic pregnancy,29,66.44526984101321,10014166,CHEMBL691
201,papilloma viral infection,24,65.63802556522569,10061331,CHEMBL691
202,vaginal infection,29,63.539935435634106,10046914,CHEMBL691
203,anxiety,149,62.63544778069627,10002855,CHEMBL691
204,vulvovaginal burning sensation,22,62.16999794265212,10067641,CHEMBL691
205,muscle spasms,128,60.7416379396891,10028334,CHEMBL691
206,ovarian cyst,36,59.034073570739565,10033132,CHEMBL691
207,intra-uterine contraceptive device expelled,4403,17065.34805793324,10022746,CHEMBL1389
208,genital haemorrhage,3828,14414.10584431939,10061178,CHEMBL1389
209,uterine perforation,3310,12560.713042897667,10046810,CHEMBL1389
210,pregnancy with contraceptive device,3123,11267.065385014052,10063130,CHEMBL1389
211,abdominal pain lower,3137,9436.204994978238,10000084,CHEMBL1389
212,procedural pain,2641,8281.035742807959,10064882,CHEMBL1389
213,vaginal haemorrhage,2367,6006.979145849589,10046910,CHEMBL1389
214,pelvic pain,1937,5968.685370025953,10034263,CHEMBL1389
215,iucd complication,1561,5964.280242980662,10023097,CHEMBL1389
216,injury,1736,3985.553015476471,10022116,CHEMBL1389
217,uterine rupture,787,2913.026032010792,10046820,CHEMBL1389
218,menorrhagia,1298,2858.2586754182703,10027313,CHEMBL1389
219,amenorrhoea,977,2389.9194572954148,10001928,CHEMBL1389
220,device use issue,765,2323.7240949011175,10077812,CHEMBL1389
221,post procedural discomfort,602,2235.9882263940526,10054126,CHEMBL1389
222,medical device pain,615,2232.387245659018,10059057,CHEMBL1389
223,iud migration,577,2189.8921209419495,10058701,CHEMBL1389
224,emotional distress,1026,2163.8466716256225,10049119,CHEMBL1389
225,dyspareunia,629,2016.0220488717896,10013941,CHEMBL1389
226,abdominal pain,2581,1902.255989429832,10000081,CHEMBL1389
227,post procedural haemorrhage,690,1540.1484526749991,10051077,CHEMBL1389
228,ovarian cyst,635,1479.504605956201,10033132,CHEMBL1389
229,vaginal discharge,461,1180.655282644584,10046901,CHEMBL1389
230,penile pain,355,1118.5224528266408,10034310,CHEMBL1389
231,diarrhoea,105,1059.4356409866596,10012735,CHEMBL1389
232,expired device used,296,1036.382143121591,10073594,CHEMBL1389
233,uterine spasm,286,988.8725551677635,10046823,CHEMBL1389
234,loss of libido,412,971.8682768156868,10024870,CHEMBL1389
235,uterine haemorrhage,359,898.9253897580202,10046788,CHEMBL1389
236,depression,1542,858.0460467947996,10012378,CHEMBL1389
237,menstruation irregular,447,854.5510165084852,10027339,CHEMBL1389
238,pain,2536,852.3882007014181,10033371,CHEMBL1389
239,dysmenorrhoea,347,810.0203973110183,10013935,CHEMBL1389
240,anxiety,1501,805.1435451755533,10002855,CHEMBL1389
241,metrorrhagia,447,798.1611876038369,10027514,CHEMBL1389
242,ruptured ectopic pregnancy,230,795.047188609693,10048407,CHEMBL1389
243,device misuse,217,761.4166967086203,10067161,CHEMBL1389
244,ectopic pregnancy with intrauterine device,198,752.9821381830843,10067037,CHEMBL1389
245,pelvic inflammatory disease,236,752.2140008702117,10034254,CHEMBL1389
246,procedural haemorrhage,286,704.5541410298611,10071229,CHEMBL1389
247,haemorrhage in pregnancy,217,672.734810250462,10018981,CHEMBL1389
248,coital bleeding,202,667.5651717429864,10065019,CHEMBL1389
249,dyspnoea,211,648.0198967628821,10013968,CHEMBL1389
250,off label use of device,179,630.7675521895871,10076481,CHEMBL1389
251,uterine leiomyoma,318,608.8232033965178,10046798,CHEMBL1389
252,internal injury,166,603.0406275530113,10061245,CHEMBL1389
253,pneumonia,20,602.7187111341045,10035664,CHEMBL1389
254,fall,36,601.2197784902237,10016173,CHEMBL1389
255,drug hypersensitivity,20,600.4060585948755,10013700,CHEMBL1389
256,breast cancer female,291,585.1743183401704,10057654,CHEMBL1389
257,uterine cervix stenosis,158,581.7726294462918,10067732,CHEMBL1389
258,acne,471,561.7388163305295,10000496,CHEMBL1389
259,ectopic pregnancy,234,523.4902771424386,10014166,CHEMBL1389
260,injection site pain,3,515.2992598795099,10022086,CHEMBL1389
261,medical device monitoring error,135,513.0278191699472,10077672,CHEMBL1389
262,device physical property issue,220,482.72966194702894,10069880,CHEMBL1389
263,unintentional medical device removal,426,479.90915802295785,10072931,CHEMBL1389
264,contraindicated device used,126,477.6533219067205,10077678,CHEMBL1389
265,rash,236,456.28544086564216,10037844,CHEMBL1389
266,hypomenorrhoea,157,451.4399446916068,10021033,CHEMBL1389
267,dementia alzheimer's type,98,513.9016849739619,10012271,CHEMBL1201139
268,deep vein thrombosis,113,281.7466963790848,10051055,CHEMBL1201139
269,adrenal insufficiency,48,167.3285695379218,10001367,CHEMBL1201139
270,pulmonary embolism,62,106.31291730172416,10037377,CHEMBL1201139
271,meningioma,17,60.07420084088062,10027191,CHEMBL1201139
272,malignant neoplasm progression,33,48.55769857326959,10051398,CHEMBL1201139
273,breast cancer metastatic,14,40.487683857484626,10055113,CHEMBL1201139
274,metastases to liver,15,33.33549796602256,10027457,CHEMBL1201139
275,oestrogen receptor assay positive,7,31.612227503515896,10054054,CHEMBL1201139
276,blood cortisol decreased,7,28.88238384644592,10005457,CHEMBL1201139
277,failure to thrive,10,27.522446161940024,10016165,CHEMBL1201139
278,blood chloride decreased,9,26.426857437714716,10005419,CHEMBL1201139
279,androgen deficiency,5,24.104824858707616,10002261,CHEMBL1201139
280,pik3ca-activated mutation,5,23.22822066855406,10081234,CHEMBL1201139
281,blood testosterone decreased,8,22.09792917188952,10005814,CHEMBL1201139
282,listless,7,21.5793026462361,10024642,CHEMBL1201139
283,monocyte count decreased,6,21.099234042595526,10027878,CHEMBL1201139
284,invasive lobular breast carcinoma,5,20.443390391206776,10073096,CHEMBL1201139
285,secondary adrenocortical insufficiency,6,20.123656643992945,10039807,CHEMBL1201139
286,metastases to lung,9,19.00362873632548,10027458,CHEMBL1201139
287,addison's disease,5,18.59397519019967,10001130,CHEMBL1201139
288,haematocrit,3,18.01985760718435,10018837,CHEMBL1201139
289,breast cancer,14,17.59367325905987,10006187,CHEMBL1201139
290,ovarian cancer metastatic,4,17.067918571686278,10057529,CHEMBL1201139
291,hypogonadism,5,16.450156840689488,10058359,CHEMBL1201139
292,blood glucose increased,18,15.61660336186469,10005557,CHEMBL1201139
293,prothrombin time prolonged,8,15.546911877570892,10037063,CHEMBL1201139
294,carbohydrate antigen 15-3 increased,4,15.52079309464716,10051415,CHEMBL1201139
295,steroid withdrawal syndrome,4,14.426769957565739,10042028,CHEMBL1201139
296,blood urea increased,10,14.371938945729198,10005851,CHEMBL1201139
297,mineralocorticoid deficiency,2,13.505304265730047,10072080,CHEMBL1201139
298,intracranial pressure increased,6,13.242221174106817,10022773,CHEMBL1201139
299,adrenal suppression,4,13.185885977253747,10001382,CHEMBL1201139
300,hypomagnesaemia,9,13.050930637223246,10021027,CHEMBL1201139
301,decreased appetite,24,11.897008613461367,10061428,CHEMBL1201139
302,neoplasm progression,10,11.867741988252419,10061309,CHEMBL1201139
303,metaplastic breast carcinoma,2,11.674010344831913,10073100,CHEMBL1201139
