,name,count,logLR,meddraCode,chembl_id
164,water intoxication,9,44.720446663034636,10047837,CHEMBL1429
165,chorioretinopathy,11,42.85949863064616,10063118,CHEMBL1429
166,diabetes insipidus,10,37.728160577395556,10012599,CHEMBL1429
167,ascites,16,32.19057760782243,10003445,CHEMBL1429
168,pharyngeal haemorrhage,7,31.758299164309847,10034827,CHEMBL1429
169,hypernatraemia,10,31.334228726173478,10020679,CHEMBL1429
170,polyuria,11,29.996977950238488,10036142,CHEMBL1429
171,brain injury,8,25.289296969885072,10067967,CHEMBL1429
172,polydipsia,8,24.43056448913967,10036067,CHEMBL1429
173,pulmonary hypoplasia,5,23.478972917143892,10037407,CHEMBL1429
174,recalled product administered,5,22.823448079169793,10081540,CHEMBL1429
175,oligohydramnios,7,20.22211056621927,10030289,CHEMBL1429
176,out of specification product use,3,19.640892956256266,10083420,CHEMBL1429
177,generalised tonic-clonic seizure,10,19.61284875928868,10018100,CHEMBL1429
178,seizure,18,19.444625047651698,10039906,CHEMBL1429
179,blood sodium decreased,9,17.689516076170094,10005802,CHEMBL1429
180,pulmonary oedema,11,15.967849591958384,10037423,CHEMBL1429
181,subretinal fluid,4,15.356718914525118,10069356,CHEMBL1429
182,live birth,6,15.101894186976551,10049550,CHEMBL1429
183,labelled drug-drug interaction medication error,7,15.099140888103648,10064373,CHEMBL1429
184,nephrogenic diabetes insipidus,4,13.562973657279144,10029147,CHEMBL1429
185,rapid correction of hyponatraemia,3,13.434436389959501,10070604,CHEMBL1429
186,cerebral venous sinus thrombosis,3,12.46299257872397,10083037,CHEMBL1429
187,cerebral venous thrombosis,4,12.248887913420731,10008138,CHEMBL1429
188,blood sodium abnormal,3,11.720702012896709,10005800,CHEMBL1429
189,vascular neoplasm,2,11.260634656272487,10055031,CHEMBL1429
190,drug interaction,20,10.541636095390004,10013710,CHEMBL1429
191,foetal growth restriction,5,10.533650328292424,10070531,CHEMBL1429
192,prinzmetal angina,3,10.233562709786383,10036759,CHEMBL1429
193,hemianopia heteronymous,2,10.162475733380688,10019455,CHEMBL1429
194,pollakiuria,7,9.616480439726729,10036018,CHEMBL1429
195,diarrhoea,2,9.507176917596098,10012735,CHEMBL1429
196,hypercorticoidism,2,9.458766743675369,10020610,CHEMBL1429
197,visual pathway disorder,2,9.40560604625989,10061411,CHEMBL1429
198,seminoma,2,8.687277618977078,10039956,CHEMBL1429
199,quadriparesis,3,8.595318172240695,10049680,CHEMBL1429
200,premature delivery,6,8.591928421931243,10036595,CHEMBL1429
201,nasoendoscopy,1,8.335990378728184,10055050,CHEMBL1429
202,renal salt-wasting syndrome,2,8.012965112876373,10062550,CHEMBL1429
203,oedema peripheral,14,7.937023757967381,10030124,CHEMBL1429
204,abortion induced,5,7.934646658007296,10000220,CHEMBL1429
205,urinary retention,7,7.863629933509401,10046555,CHEMBL1429
206,enuresis,3,7.6401345626090915,10014928,CHEMBL1429
207,brain oedema,4,7.445371024476117,10048962,CHEMBL1429
208,altered state of consciousness,6,7.441930773657077,10001854,CHEMBL1429
209,apnoeic attack,2,7.413149982041432,10002977,CHEMBL1429
210,traumatic intracranial haemorrhage,2,7.047373621493989,10061387,CHEMBL1429
211,potentiating drug interaction,3,6.8700414844133775,10068072,CHEMBL1429
212,cardiac valve disease,3,6.67802312124968,10061406,CHEMBL1429
213,thirst,4,6.607168690645722,10043458,CHEMBL1429
214,low birth weight baby,4,6.555241104269044,10067508,CHEMBL1429
215,delayed graft function,2,6.438190403421686,10076664,CHEMBL1429
216,embolism arterial,2,6.303494628287808,10014513,CHEMBL1429
217,adrenocortical insufficiency acute,7,35.44745094175096,10001389,CHEMBL1201010
218,cerebrovascular accident,19,35.3879520951441,10008190,CHEMBL1201010
219,hypokalaemia,9,17.0644716127656,10021015,CHEMBL1201010
220,metabolic alkalosis,3,11.7560162523489,10027423,CHEMBL1201010
221,androgen deficiency,2,11.032332477224145,10002261,CHEMBL1201010
222,retinopathy hypertensive,2,10.453156538165103,10038926,CHEMBL1201010
223,cerebral hypoperfusion,2,10.197451839861515,10065384,CHEMBL1201010
224,confusional state,9,9.75677595692855,10010305,CHEMBL1201010
225,hypertension,10,9.281267863669882,10020772,CHEMBL1201010
226,hypertransaminasaemia,3,9.01280013122323,10068237,CHEMBL1201010
227,speech disorder,5,8.802204475880444,10041466,CHEMBL1201010
228,urine cotinine test positive,1,8.363865983805908,10065661,CHEMBL1201010
229,disorientation,5,8.32654024731005,10013395,CHEMBL1201010
230,thyroid stimulating hormone deficiency,1,8.076212402139618,10078564,CHEMBL1201010
231,hypotension,10,7.933305575882514,10021097,CHEMBL1201010
232,ovarian cyst,3,7.844368846771431,10033132,CHEMBL1201010
233,mineralocorticoid deficiency,1,7.670804275619503,10072080,CHEMBL1201010
234,von hippel-lindau disease,1,7.670804275619503,10047716,CHEMBL1201010
235,orthostatic hypotension,4,7.46842411375701,10031127,CHEMBL1201010
236,medical device site injury,1,7.383179184779237,10076114,CHEMBL1201010
237,dehydration,7,6.590109867352794,10012174,CHEMBL1201010
238,renin decreased,1,5.613584270772435,10038557,CHEMBL1201010
239,rhabdomyolysis,564,1404.9438884427109,10039020,CHEMBL1496
240,myalgia,599,985.2951132834169,10028411,CHEMBL1496
241,myopathy,214,651.8166548516674,10028641,CHEMBL1496
242,acute kidney injury,328,354.8997090721532,10069339,CHEMBL1496
243,drug interaction,365,341.53004754069843,10013710,CHEMBL1496
244,blood creatine phosphokinase increased,198,325.9971112400235,10005470,CHEMBL1496
245,sedation complication,79,284.0495995442034,10079741,CHEMBL1496
246,orthostatic hypotension,133,246.73845153863658,10031127,CHEMBL1496
247,creatinine renal clearance decreased,80,215.89854359621677,10011372,CHEMBL1496
248,cognitive disorder,137,208.39264258381445,10057668,CHEMBL1496
249,sedation,118,206.95964008149167,10039897,CHEMBL1496
250,hypotension,255,146.44634101604606,10021097,CHEMBL1496
251,mobility decreased,116,146.04389517675736,10048334,CHEMBL1496
252,blood calcium decreased,75,144.09952513234748,10005395,CHEMBL1496
253,balance disorder,130,143.2320167572543,10049848,CHEMBL1496
254,cardiac failure chronic,49,138.99018225644977,10007558,CHEMBL1496
255,cardiac failure,129,135.2243281362753,10007554,CHEMBL1496
256,muscle spasms,172,117.404100223961,10028334,CHEMBL1496
257,muscular weakness,142,112.7848933105779,10028372,CHEMBL1496
258,type 2 diabetes mellitus,60,107.92797241104563,10067585,CHEMBL1496
259,n-terminal prohormone brain natriuretic peptide increased,32,103.28483727479033,10071662,CHEMBL1496
260,constipation,182,102.89816950924433,10010774,CHEMBL1496
261,dyslipidaemia,43,91.9896566864627,10058108,CHEMBL1496
262,immune-mediated myositis,28,87.0208065702609,10083073,CHEMBL1496
263,rheumatoid factor negative,20,84.89846056595707,10048574,CHEMBL1496
264,drug-induced liver injury,74,80.92172927459615,10072268,CHEMBL1496
265,ejection fraction decreased,58,77.23433865908737,10050528,CHEMBL1496
266,depressed level of consciousness,85,77.14930369738431,10012373,CHEMBL1496
267,n-terminal prohormone brain natriuretic peptide abnormal,15,74.86272327860934,10071660,CHEMBL1496
268,drug intolerance,126,73.33812332295201,10061822,CHEMBL1496
269,immune-mediated necrotising myopathy,24,73.18191818490595,10072155,CHEMBL1496
270,exercise tolerance decreased,34,72.02431440512737,10051301,CHEMBL1496
271,muscle discomfort,16,69.23159204178955,10028299,CHEMBL1496
272,toxicity to various agents,135,68.46121876916004,10070863,CHEMBL1496
273,ventricular hypokinesia,31,67.20110659630154,10050510,CHEMBL1496
274,transaminases increased,67,62.97631300449575,10054889,CHEMBL1496
275,tricuspid valve incompetence,37,62.93423253209767,10044640,CHEMBL1496
276,low density lipoprotein increased,38,61.33326273010607,10024910,CHEMBL1496
277,brain natriuretic peptide abnormal,15,60.797340730874566,10053408,CHEMBL1496
278,atrial fibrillation,106,60.65792855728796,10003658,CHEMBL1496
279,international normalised ratio increased,5088,18277.814750950463,10022595,CHEMBL1464
280,haemorrhage,1719,3245.4051631210896,10055798,CHEMBL1464
281,gastric haemorrhage,950,2907.829305743886,10017788,CHEMBL1464
282,gastrointestinal haemorrhage,1633,2828.1631392360578,10017955,CHEMBL1464
283,international normalised ratio abnormal,664,2373.08889634315,10022592,CHEMBL1464
284,haematoma,896,1909.525522540891,10018852,CHEMBL1464
285,calciphylaxis,456,1799.7107819917583,10051714,CHEMBL1464
286,drug interaction,1707,1752.790722292193,10013710,CHEMBL1464
287,international normalised ratio decreased,527,1749.9984142642206,10022594,CHEMBL1464
288,haematuria,884,1624.2638121881173,10018867,CHEMBL1464
289,haemorrhage intracranial,646,1619.6938171727961,10018985,CHEMBL1464
290,subdural haematoma,592,1461.8930897397368,10042361,CHEMBL1464
291,melaena,660,1243.3771775934292,10027141,CHEMBL1464
292,haemoglobin decreased,1081,1137.1226597199857,10018884,CHEMBL1464
293,anaemia,1427,1134.5357317821617,10002034,CHEMBL1464
294,epistaxis,811,1099.3696622455464,10015090,CHEMBL1464
295,upper gastrointestinal haemorrhage,481,1030.752784374723,10046274,CHEMBL1464
296,coagulopathy,392,795.1189966099337,10009802,CHEMBL1464
297,rectal haemorrhage,541,784.5904947181989,10038063,CHEMBL1464
298,international normalised ratio fluctuation,193,628.2105871194217,10063351,CHEMBL1464
299,prothrombin time prolonged,277,591.028756089232,10037063,CHEMBL1464
300,cerebral haemorrhage,371,581.5229621350009,10008111,CHEMBL1464
301,haematocrit decreased,373,561.7987014387909,10018838,CHEMBL1464
302,abdominal wall haematoma,169,490.97294900046836,10067383,CHEMBL1464
303,haemoptysis,349,490.8409439625975,10018964,CHEMBL1464
304,faeces discoloured,289,458.03091587804374,10016100,CHEMBL1464
305,haematemesis,330,446.71097210250446,10018830,CHEMBL1464
306,labelled drug-drug interaction medication error,223,402.53773542057024,10064373,CHEMBL1464
307,muscle haemorrhage,168,394.6711124484282,10028309,CHEMBL1464
308,lower gastrointestinal haemorrhage,198,391.540332214121,10050953,CHEMBL1464
309,skin necrosis,185,370.3803548691794,10040893,CHEMBL1464
310,ecchymosis,192,364.1976277982467,10014080,CHEMBL1464
311,subarachnoid haemorrhage,201,363.8112952847441,10042316,CHEMBL1464
312,retroperitoneal haematoma,137,355.08437940699514,10058360,CHEMBL1464
313,retroperitoneal haemorrhage,120,304.78280712374544,10038980,CHEMBL1464
314,pneumonia aspiration,230,295.19084178646153,10035669,CHEMBL1464
315,vascular calcification,93,291.4259220544918,10051753,CHEMBL1464
316,contusion,394,283.8901803845656,10050584,CHEMBL1464
317,subdural haemorrhage,105,253.65006118349265,10042364,CHEMBL1464
318,pancreatitis,1629,4637.596950778541,10033645,CHEMBL4084119
319,pancreatitis acute,559,1304.6083420681534,10033647,CHEMBL4084119
320,pancreatic carcinoma,254,757.0159841112982,10033609,CHEMBL4084119
321,nausea,1339,659.6061435784723,10028813,CHEMBL4084119
322,lipase increased,222,538.2324834895335,10024574,CHEMBL4084119
323,blood glucose increased,324,349.2159384030456,10005557,CHEMBL4084119
324,vomiting,787,327.6059083415021,10047700,CHEMBL4084119
325,eructation,115,257.8830024607887,10015137,CHEMBL4084119
326,weight decreased,432,252.3160401088753,10047895,CHEMBL4084119
327,pancreatic carcinoma metastatic,70,227.42614456548472,10033610,CHEMBL4084119
328,abdominal pain,435,194.547604211024,10000081,CHEMBL4084119
329,injection site rash,139,165.03207933488738,10022094,CHEMBL4084119
330,glycosylated haemoglobin increased,110,164.94766695130966,10018484,CHEMBL4084119
331,cholelithiasis,138,163.63869627445092,10008629,CHEMBL4084119
332,adenocarcinoma pancreas,48,150.03753041895106,10052747,CHEMBL4084119
333,papillary thyroid cancer,52,135.27015708881663,10033701,CHEMBL4084119
334,injection site urticaria,109,135.04435071222542,10022107,CHEMBL4084119
335,diabetes mellitus inadequate control,92,126.03520131664118,10012607,CHEMBL4084119
336,hypoglycaemia,161,116.79143120172375,10020993,CHEMBL4084119
337,urinary retention,172,389.55794783838064,10046555,CHEMBL2095212
338,blood pressure increased,216,313.3298992902892,10005750,CHEMBL2095212
339,arrhythmia,79,115.33851368995238,10003119,CHEMBL2095212
340,hypertension,166,113.50330589957957,10020772,CHEMBL2095212
341,dry mouth,80,94.97814310004469,10013781,CHEMBL2095212
342,atrial fibrillation,94,74.894597962837,10003658,CHEMBL2095212
343,nocturia,32,65.16626640799223,10029446,CHEMBL2095212
344,urinary incontinence,47,63.74994736298322,10046543,CHEMBL2095212
345,palpitations,83,61.80861659362199,10033557,CHEMBL2095212
346,hypertensive crisis,39,61.25576000596266,10020802,CHEMBL2095212
347,drug dispensed to wrong patient,16,59.5288874914404,10065634,CHEMBL2095212
348,platypnoea,9,52.01788441809549,10035550,CHEMBL2095212
349,blood pressure systolic increased,34,46.7807933678705,10005760,CHEMBL2095212
350,phaeochromocytoma malignant,7,43.546135965476424,10051710,CHEMBL2095212
351,anaemia,1,42.58440409760442,10002034,CHEMBL2095212
352,micturition urgency,24,40.22202348697829,10027566,CHEMBL2095212
353,dysuria,38,38.05221557385448,10013990,CHEMBL2095212
354,tachycardia,73,36.22703570968588,10043071,CHEMBL2095212
355,pollakiuria,34,34.7085685769307,10036018,CHEMBL2095212
356,hypoglycaemia,527,1896.9743216777715,10020993,CHEMBL1272
357,hypoglycaemic coma,108,485.69097976767443,10021000,CHEMBL1272
358,lactic acidosis,115,267.2706389768846,10023676,CHEMBL1272
359,acute kidney injury,143,177.29896096921402,10069339,CHEMBL1272
360,sopor,59,119.80434364267967,10058709,CHEMBL1272
361,cholestasis,53,99.68720337122977,10008635,CHEMBL1272
362,oesophageal perforation,19,84.07771626480098,10030181,CHEMBL1272
363,hyperkalaemia,55,79.68189905383952,10020646,CHEMBL1272
364,confusional state,78,61.22069965935589,10010305,CHEMBL1272
365,diabetes mellitus inadequate control,30,58.3649102241161,10012607,CHEMBL1272
366,cardio-respiratory arrest,27,56.27058205912908,10007617,CHEMBL1272
367,eosinophilia,34,54.2683831456161,10014950,CHEMBL1272
368,pemphigoid,24,50.94944174576267,10034277,CHEMBL1272
369,renal failure,57,47.208349564323726,10038435,CHEMBL1272
370,hepatocellular injury,33,44.808896246846416,10019837,CHEMBL1272
371,bradyphrenia,20,43.0129046804941,10050012,CHEMBL1272
372,fatigue,8,42.43377873367717,10016256,CHEMBL1272
373,dysarthria,36,40.52685459452914,10013887,CHEMBL1272
374,polymerase chain reaction,8,40.19309513167718,10050967,CHEMBL1272
375,cardiac failure,41,38.058979556657505,10007554,CHEMBL1272
376,renal tubular necrosis,21,37.444719671842904,10038540,CHEMBL1272
377,drug interaction,76,37.197274662948985,10013710,CHEMBL1272
378,hypoglycaemic unconsciousness,11,36.23112910828968,10065981,CHEMBL1272
379,hyperglycaemia,31,34.63270457648832,10020635,CHEMBL1272
380,pancreatic carcinoma metastatic,11,34.53932147121486,10033610,CHEMBL1272
381,erythromelalgia,8,34.04130057139446,10015284,CHEMBL1272
382,pain,3,33.00425278467992,10033371,CHEMBL1272
383,toxic skin eruption,21,32.99652531946231,10057970,CHEMBL1272
384,loss of consciousness,53,32.416669618127344,10024855,CHEMBL1272
385,rhabdomyolysis,36,30.662770953893414,10039020,CHEMBL1272
386,headache,9,30.12953112845571,10019211,CHEMBL1272
387,ischaemic cardiomyopathy,12,27.795100617748176,10048858,CHEMBL1272
388,hypoglycaemic encephalopathy,7,27.77426350341557,10021002,CHEMBL1272
389,arthralgia,2,27.573233865165093,10003239,CHEMBL1272
390,haemoglobinuria,8,27.002716167817198,10018906,CHEMBL1272
391,hyperthermia,16,25.949795404267206,10020843,CHEMBL1272
392,anaemia haemolytic autoimmune,9,25.922624543174607,10002046,CHEMBL1272
393,supraventricular extrasystoles,12,25.199787756906517,10042602,CHEMBL1272
394,anuria,15,24.725824579130858,10002847,CHEMBL1272
395,rash maculo-papular,24,24.52447639215643,10037868,CHEMBL1272
396,urine leukocyte esterase positive,8,23.87348252198717,10050795,CHEMBL1272
397,syncope,44,23.58162473424818,10042772,CHEMBL1272
398,ventricular fibrillation,15,22.658515049015477,10047290,CHEMBL1272
399,odynophagia,12,22.402438521559816,10030094,CHEMBL1272
400,blood glucose increased,34,22.301747962235822,10005557,CHEMBL1272
401,interstitial lung disease,29,22.057414356015215,10022611,CHEMBL1272
402,somnambulism,11,21.662471760226254,10041347,CHEMBL1272
403,extrasystoles,12,21.37913197038506,10015856,CHEMBL1272
404,glycosuria,8,21.372739752236157,10018473,CHEMBL1272
405,urine ketone body present,8,20.13692502645972,10057597,CHEMBL1272
406,vascular purpura,8,19.745017983226717,10047097,CHEMBL1272
407,agranulocytosis,19,19.027487990180816,10001507,CHEMBL1272
408,left ventricular dysfunction,12,18.748943744620192,10049694,CHEMBL1272
409,transaminases increased,22,18.706412269462817,10054889,CHEMBL1272
410,nausea,30,18.2504769232728,10028813,CHEMBL1272
411,pyelonephritis acute,8,18.11301075427582,10037597,CHEMBL1272
412,gamma-glutamyltransferase increased,21,18.078512553302062,10017693,CHEMBL1272
413,coronavirus infection,9,18.029994541537235,10051905,CHEMBL1272
414,disturbance in attention,21,17.4450712587186,10013496,CHEMBL1272
415,trismus,27,103.98579616380084,10044684,CHEMBL1200383
416,neuroleptic malignant syndrome,30,83.89108912295615,10029282,CHEMBL1200383
