,name,count,logLR,meddraCode,chembl_id
148,pharyngitis,32,70.78616530702129,10034835,CHEMBL1201540
149,wrong drug administered,29,70.64224725691565,10048055,CHEMBL1201540
150,anti-insulin antibody,11,65.2823269609944,10050692,CHEMBL1201540
151,toothache,30,56.58399655449466,10044055,CHEMBL1201540
152,gait inability,28,55.16050975365397,10017581,CHEMBL1201540
153,hypoglycaemia unawareness,11,53.105298846388905,10020997,CHEMBL1201540
154,clear cell renal cell carcinoma,13,50.80615100767136,10073251,CHEMBL1201540
155,visual acuity reduced,35,49.206342231722374,10047531,CHEMBL1201540
156,cataract,34,42.089005354186156,10007739,CHEMBL1201540
157,anti-insulin antibody increased,8,41.52312518031067,10053815,CHEMBL1201540
158,diabetic neuropathy,15,41.1307338863935,10012680,CHEMBL1201540
159,hypoglycaemic seizure,11,40.50189665431208,10048803,CHEMBL1201540
160,lower respiratory tract infection,30,34.372769229727055,10024968,CHEMBL1201540
161,insulin resistance,10,33.55864417533303,10022489,CHEMBL1201540
162,lymphoproliferative disorder,13,31.702067651223842,10061232,CHEMBL1201540
163,eye haemorrhage,16,29.413839935970827,10015926,CHEMBL1201540
164,visual impairment,35,27.299121922080303,10047571,CHEMBL1201540
165,retinopathy,12,25.721615572709197,10038923,CHEMBL1201540
166,premature baby,26,24.980027449710178,10036590,CHEMBL1201540
167,diabetic coma,8,24.902578247529163,10012650,CHEMBL1201540
168,loss of consciousness,45,23.788682713815433,10024855,CHEMBL1201540
169,pancreatitis,275,593.102171840641,10033645,CHEMBL2108724
170,nausea,538,348.62116623439215,10028813,CHEMBL2108724
171,vomiting,419,329.4370066995034,10047700,CHEMBL2108724
172,weight decreased,168,119.52816708436876,10047895,CHEMBL2108724
173,diabetic ketoacidosis,76,115.51586668821619,10012671,CHEMBL2108724
174,retinopathy,37,95.22344620358854,10038923,CHEMBL2108724
175,diarrhoea,284,91.27926222456881,10012735,CHEMBL2108724
176,diabetic retinopathy,29,87.24719114349864,10012689,CHEMBL2108724
177,euglycaemic diabetic ketoacidosis,34,86.05137697529426,10080061,CHEMBL2108724
178,abdominal pain,157,80.23403244308793,10000081,CHEMBL2108724
179,eructation,35,75.7904048700475,10015137,CHEMBL2108724
180,gastrointestinal disorder,72,67.99689864334869,10017944,CHEMBL2108724
181,glycosylated haemoglobin increased,39,61.0854272997567,10018484,CHEMBL2108724
182,dehydration,99,54.42407521457426,10012174,CHEMBL2108724
183,pancreatitis acute,49,53.56421735866752,10033647,CHEMBL2108724
184,lipase increased,31,49.76294896922991,10024574,CHEMBL2108724
185,blood glucose increased,66,44.94563918995482,10005557,CHEMBL2108724
186,decreased appetite,101,43.37380729366487,10061428,CHEMBL2108724
187,acute kidney injury,98,41.396869826603506,10069339,CHEMBL2108724
188,pancreatic carcinoma,22,37.14293677658134,10033609,CHEMBL2108724
189,diabetic ketoacidosis,2820,10340.29832324908,10012671,CHEMBL2107830
190,euglycaemic diabetic ketoacidosis,950,4163.288483900513,10080061,CHEMBL2107830
191,ketoacidosis,1012,4045.0742773160455,10023379,CHEMBL2107830
192,fournier's gangrene,502,2226.7635137333273,10017068,CHEMBL2107830
193,fungal infection,710,1723.7182019296888,10017533,CHEMBL2107830
194,blood ketone body increased,113,453.84486451908015,10057594,CHEMBL2107830
195,urine ketone body present,130,413.43082313711056,10057597,CHEMBL2107830
196,metabolic acidosis,277,357.85457505792147,10027417,CHEMBL2107830
197,ketonuria,89,305.5849989025155,10023388,CHEMBL2107830
198,ketosis,87,304.60277935703925,10023391,CHEMBL2107830
199,necrotising fasciitis,113,287.79070427041734,10028885,CHEMBL2107830
200,pollakiuria,211,272.11997692914156,10036018,CHEMBL2107830
201,dehydration,456,266.1051212843595,10012174,CHEMBL2107830
202,glycosylated haemoglobin increased,168,259.8801271268021,10018484,CHEMBL2107830
203,urinary tract infection,476,243.5754627012211,10046571,CHEMBL2107830
204,toe amputation,92,234.2358752724249,10043913,CHEMBL2107830
205,fatigue,150,209.67205181304598,10016256,CHEMBL2107830
206,urosepsis,121,198.7306334436289,10048709,CHEMBL2107830
207,acute kidney injury,437,188.57840637680783,10069339,CHEMBL2107830
208,injection site pain,2,180.79445092922833,10022086,CHEMBL2107830
209,drug hypersensitivity,20,178.02619312195748,10013700,CHEMBL2107830
210,urine ketone body,42,176.83511812522192,10059222,CHEMBL2107830
211,pancreatitis,244,172.02562036133895,10033645,CHEMBL2107830
212,headache,128,166.7564077126881,10019211,CHEMBL2107830
213,myocardial infarction,13061,42366.76482954869,10028596,CHEMBL843
214,cardiac failure congestive,11353,39100.60396893027,10007559,CHEMBL843
215,coronary artery disease,6540,21574.391591915657,10011078,CHEMBL843
216,cerebrovascular accident,6152,13639.683208553586,10008190,CHEMBL843
217,acute myocardial infarction,2298,5804.134284304164,10000891,CHEMBL843
218,coronary artery bypass,1252,4486.171275514847,10011077,CHEMBL843
219,coronary arterial stent insertion,1034,3687.979457907786,10052086,CHEMBL843
220,myocardial ischaemia,1234,3351.5672136411013,10028600,CHEMBL843
221,cardiac disorder,1551,2791.8935726914788,10061024,CHEMBL843
222,angina unstable,919,2450.6690956926323,10002388,CHEMBL843
223,cardiovascular disorder,852,1964.9591560523259,10007649,CHEMBL843
224,ischaemic cardiomyopathy,574,1860.076426993619,10048858,CHEMBL843
225,transient ischaemic attack,1089,1770.9661328897055,10044390,CHEMBL843
226,angina pectoris,884,1461.71964521677,10002383,CHEMBL843
227,acute coronary syndrome,571,1204.9241019724286,10051592,CHEMBL843
228,atrial fibrillation,1181,1136.764959304186,10003658,CHEMBL843
229,stent placement,437,1129.5786234637199,10048561,CHEMBL843
230,vascular graft,337,1121.9477722903248,10067740,CHEMBL843
231,nausea,91,1090.0577568400186,10028813,CHEMBL843
232,heart injury,322,1080.0216478279617,10061200,CHEMBL843
233,arteriosclerosis coronary artery,412,1053.6135608707264,10003211,CHEMBL843
234,diarrhoea,26,1043.599683303095,10012735,CHEMBL843
235,cardiomyopathy,561,962.6255367376725,10007636,CHEMBL843
236,chest pain,1328,814.0232455189107,10008479,CHEMBL843
237,arteriosclerosis,349,766.2750613600365,10003210,CHEMBL843
238,vomiting,38,756.0189716291497,10047700,CHEMBL843
239,rash,25,735.0595309928176,10037844,CHEMBL843
240,headache,95,714.2043795460777,10019211,CHEMBL843
241,fatigue,213,666.2497164314846,10016256,CHEMBL843
242,pyrexia,17,658.0341100904334,10037660,CHEMBL843
243,arthralgia,29,539.1043537252117,10003239,CHEMBL843
244,malaise,44,524.8226221416262,10025482,CHEMBL843
245,dizziness,132,469.3228538072144,10013573,CHEMBL843
246,drug hypersensitivity,35,428.46706348253065,10013700,CHEMBL843
247,coronary artery occlusion,260,404.2082023162802,10011086,CHEMBL843
248,fall,62,401.83939825865673,10016173,CHEMBL843
249,pruritus,30,385.8080095241894,10037087,CHEMBL843
250,abdominal pain,28,366.7675955052546,10000081,CHEMBL843
251,pneumonia,64,359.1492322994163,10035664,CHEMBL843
252,hypotension,39,348.5955938216357,10021097,CHEMBL843
253,drug interaction,29,335.53230996630737,10013710,CHEMBL843
254,neutropenia,9,322.05803925404325,10029354,CHEMBL843
255,acute kidney injury,3,316.75799795100465,10069339,CHEMBL843
256,wrong technique in product usage process,7226,14610.496738240618,10076573,CHEMBL2364655
257,injection site pain,4706,5516.01564491677,10022086,CHEMBL2364655
258,rhinorrhoea,2171,3963.1375496788532,10039101,CHEMBL2364655
259,injection site bruising,2370,3924.0158355287276,10022052,CHEMBL2364655
260,myalgia,2959,2898.06123457948,10028411,CHEMBL2364655
261,back pain,2952,2656.0589935777825,10003988,CHEMBL2364655
262,injection site haemorrhage,1588,2633.0012007395853,10022067,CHEMBL2364655
263,influenza like illness,1900,2462.4642600362713,10022004,CHEMBL2364655
264,low density lipoprotein decreased,359,1114.725965628808,10024909,CHEMBL2364655
265,device use error,743,1065.679940256843,10072878,CHEMBL2364655
266,muscle spasms,1612,1005.2421709769114,10028334,CHEMBL2364655
267,low density lipoprotein increased,524,997.563342311827,10024910,CHEMBL2364655
268,injection site mass,653,809.6444655114319,10022081,CHEMBL2364655
269,injury associated with device,464,808.5455625900067,10069803,CHEMBL2364655
270,injection site swelling,1019,738.3046025855874,10053425,CHEMBL2364655
271,pain in extremity,1909,720.3391303500684,10033425,CHEMBL2364655
272,nasopharyngitis,1286,628.9378077622387,10028810,CHEMBL2364655
273,blood cholesterol decreased,217,599.1077653273533,10005424,CHEMBL2364655
274,device defective,274,579.2218098893354,10074425,CHEMBL2364655
275,drug interaction,19,571.5020561464189,10013710,CHEMBL2364655
276,condition aggravated,57,555.6265455857792,10010264,CHEMBL2364655
277,gastrointestinal haemorrhage,2934,5447.318017063197,10017955,CHEMBL25
278,melaena,1142,2250.0135773731163,10027141,CHEMBL25
279,upper gastrointestinal haemorrhage,797,1743.8927561308374,10046274,CHEMBL25
280,anaemia,2099,1544.5727704366145,10002034,CHEMBL25
281,labelled drug-drug interaction medication error,615,1437.6735466786777,10064373,CHEMBL25
282,gastric haemorrhage,592,1268.4088059518544,10017788,CHEMBL25
283,haematochezia,857,1177.5263386179577,10018836,CHEMBL25
284,gastric ulcer,629,1146.5089640145306,10017840,CHEMBL25
285,haematemesis,702,1141.2441556065169,10018830,CHEMBL25
286,haemorrhage,1089,1131.3156571345753,10055798,CHEMBL25
287,rectal haemorrhage,739,973.3323278001917,10038063,CHEMBL25
288,aspirin-exacerbated respiratory disease,265,947.6803035040793,10075084,CHEMBL25
289,haemoglobin decreased,1161,845.8035115292296,10018884,CHEMBL25
290,haematuria,675,787.0446437205537,10018867,CHEMBL25
291,subdural haematoma,440,767.0223026408639,10042361,CHEMBL25
292,haematoma,564,714.5692335922504,10018852,CHEMBL25
293,epistaxis,778,713.6894076070166,10015090,CHEMBL25
294,haemorrhage intracranial,414,679.1347754776652,10018985,CHEMBL25
295,cerebral haemorrhage,479,661.8904279219569,10008111,CHEMBL25
296,duodenal ulcer,337,613.7878993162594,10013855,CHEMBL25
297,lower gastrointestinal haemorrhage,305,595.5068236910156,10050953,CHEMBL25
298,angioedema,679,532.879760601616,10002424,CHEMBL25
299,faeces discoloured,377,531.0358449351334,10016100,CHEMBL25
300,drug hypersensitivity,1397,478.20779767574277,10013700,CHEMBL25
301,premature baby,497,476.6090229431866,10036590,CHEMBL25
302,gastritis erosive,230,449.2959786015854,10017865,CHEMBL25
303,international normalised ratio increased,502,433.73103295077453,10022595,CHEMBL25
304,gastric ulcer haemorrhage,223,427.712783443043,10017829,CHEMBL25
305,vascular stent thrombosis,178,417.7612509014725,10063934,CHEMBL25
306,autoimmune pancreatitis,2,18.313269166736276,10069002,CHEMBL1650443
307,hyperkalaemia,302,560.9255935997862,10020646,CHEMBL191
308,acute kidney injury,471,550.8054235783857,10069339,CHEMBL191
309,hypotension,435,342.207790890272,10021097,CHEMBL191
310,angioedema,231,290.6673353942897,10002424,CHEMBL191
311,hyponatraemia,245,285.68450724270224,10021036,CHEMBL191
312,blood pressure increased,225,199.61624672089965,10005750,CHEMBL191
313,oligohydramnios,63,153.6376947752069,10030289,CHEMBL191
314,orthostatic hypotension,100,134.52151802285516,10031127,CHEMBL191
315,cough,260,121.3191177892877,10011224,CHEMBL191
316,hypertension,230,98.41928688254848,10020772,CHEMBL191
317,dizziness,353,89.69276585170883,10013573,CHEMBL191
318,intestinal angioedema,25,87.35262363376387,10076229,CHEMBL191
319,hypertensive crisis,62,85.44617182886577,10020802,CHEMBL191
320,hyperkalaemia,428,773.8515978748401,10020646,CHEMBL995
321,hyponatraemia,401,500.8049639412129,10021036,CHEMBL995
322,acute kidney injury,535,497.41779050296464,10069339,CHEMBL995
323,hypotension,596,427.63463819974277,10021097,CHEMBL995
324,blood pressure increased,353,328.07182321891014,10005750,CHEMBL995
325,angioedema,269,279.77826642178843,10002424,CHEMBL995
326,renal failure acute,244,215.12777687788184,10038436,CHEMBL995
327,blood pressure inadequately controlled,74,160.85537966835545,10051128,CHEMBL995
328,oligohydramnios,73,160.1933437645057,10030289,CHEMBL995
329,orthostatic hypotension,123,144.35828846708318,10031127,CHEMBL995
330,cough,337,125.36382424367912,10011224,CHEMBL995
331,pemphigoid,7,35.78471554929695,10034277,CHEMBL2147777
332,myalgia,4043,5980.75475284108,10028411,CHEMBL1487
333,rhabdomyolysis,2493,4728.04567575414,10039020,CHEMBL1487
334,blood creatine phosphokinase increased,1684,2869.829238253238,10005470,CHEMBL1487
335,drug hypersensitivity,3299,2797.922817762126,10013700,CHEMBL1487
336,myopathy,792,1808.67395047436,10028641,CHEMBL1487
337,immune-mediated myositis,357,1274.228692779463,10083073,CHEMBL1487
338,immune-mediated necrotising myopathy,333,1196.8032650528767,10072155,CHEMBL1487
339,muscular weakness,1191,991.5633717680175,10028372,CHEMBL1487
340,drug interaction,1621,765.2418809349474,10013710,CHEMBL1487
341,muscle spasms,1212,709.9074674355797,10028334,CHEMBL1487
342,necrotising myositis,179,600.5303034131648,10074769,CHEMBL1487
343,blood cholesterol increased,544,576.7330090659962,10005425,CHEMBL1487
344,pancreatitis,1629,4637.596950778541,10033645,CHEMBL4084119
345,pancreatitis acute,559,1304.6083420681534,10033647,CHEMBL4084119
346,pancreatic carcinoma,254,757.0159841112982,10033609,CHEMBL4084119
347,nausea,1339,659.6061435784723,10028813,CHEMBL4084119
348,lipase increased,222,538.2324834895335,10024574,CHEMBL4084119
349,blood glucose increased,324,349.2159384030456,10005557,CHEMBL4084119
350,vomiting,787,327.6059083415021,10047700,CHEMBL4084119
351,eructation,115,257.8830024607887,10015137,CHEMBL4084119
352,weight decreased,432,252.3160401088753,10047895,CHEMBL4084119
353,pancreatic carcinoma metastatic,70,227.42614456548472,10033610,CHEMBL4084119
354,abdominal pain,435,194.547604211024,10000081,CHEMBL4084119
355,injection site rash,139,165.03207933488738,10022094,CHEMBL4084119
356,glycosylated haemoglobin increased,110,164.94766695130966,10018484,CHEMBL4084119
357,cholelithiasis,138,163.63869627445092,10008629,CHEMBL4084119
358,adenocarcinoma pancreas,48,150.03753041895106,10052747,CHEMBL4084119
359,papillary thyroid cancer,52,135.27015708881663,10033701,CHEMBL4084119
360,injection site urticaria,109,135.04435071222542,10022107,CHEMBL4084119
361,diabetes mellitus inadequate control,92,126.03520131664118,10012607,CHEMBL4084119
362,hypoglycaemia,161,116.79143120172375,10020993,CHEMBL4084119
363,hypoglycaemia,527,1896.9743216777715,10020993,CHEMBL1272
364,hypoglycaemic coma,108,485.69097976767443,10021000,CHEMBL1272
365,lactic acidosis,115,267.2706389768846,10023676,CHEMBL1272
366,acute kidney injury,143,177.29896096921402,10069339,CHEMBL1272
367,sopor,59,119.80434364267967,10058709,CHEMBL1272
368,cholestasis,53,99.68720337122977,10008635,CHEMBL1272
369,oesophageal perforation,19,84.07771626480098,10030181,CHEMBL1272
370,hyperkalaemia,55,79.68189905383952,10020646,CHEMBL1272
371,confusional state,78,61.22069965935589,10010305,CHEMBL1272
372,diabetes mellitus inadequate control,30,58.3649102241161,10012607,CHEMBL1272
373,cardio-respiratory arrest,27,56.27058205912908,10007617,CHEMBL1272
374,eosinophilia,34,54.2683831456161,10014950,CHEMBL1272
375,pemphigoid,24,50.94944174576267,10034277,CHEMBL1272
376,renal failure,57,47.208349564323726,10038435,CHEMBL1272
377,hepatocellular injury,33,44.808896246846416,10019837,CHEMBL1272
378,bradyphrenia,20,43.0129046804941,10050012,CHEMBL1272
379,fatigue,8,42.43377873367717,10016256,CHEMBL1272
380,dysarthria,36,40.52685459452914,10013887,CHEMBL1272
381,polymerase chain reaction,8,40.19309513167718,10050967,CHEMBL1272
382,cardiac failure,41,38.058979556657505,10007554,CHEMBL1272
383,renal tubular necrosis,21,37.444719671842904,10038540,CHEMBL1272
384,drug interaction,76,37.197274662948985,10013710,CHEMBL1272
385,hypoglycaemic unconsciousness,11,36.23112910828968,10065981,CHEMBL1272
386,hyperglycaemia,31,34.63270457648832,10020635,CHEMBL1272
387,pancreatic carcinoma metastatic,11,34.53932147121486,10033610,CHEMBL1272
388,erythromelalgia,8,34.04130057139446,10015284,CHEMBL1272
389,pain,3,33.00425278467992,10033371,CHEMBL1272
390,toxic skin eruption,21,32.99652531946231,10057970,CHEMBL1272
391,loss of consciousness,53,32.416669618127344,10024855,CHEMBL1272
392,rhabdomyolysis,36,30.662770953893414,10039020,CHEMBL1272
393,headache,9,30.12953112845571,10019211,CHEMBL1272
394,ischaemic cardiomyopathy,12,27.795100617748176,10048858,CHEMBL1272
395,hypoglycaemic encephalopathy,7,27.77426350341557,10021002,CHEMBL1272
396,arthralgia,2,27.573233865165093,10003239,CHEMBL1272
397,haemoglobinuria,8,27.002716167817198,10018906,CHEMBL1272
398,hyperthermia,16,25.949795404267206,10020843,CHEMBL1272
399,anaemia haemolytic autoimmune,9,25.922624543174607,10002046,CHEMBL1272
400,supraventricular extrasystoles,12,25.199787756906517,10042602,CHEMBL1272
401,anuria,15,24.725824579130858,10002847,CHEMBL1272
402,rash maculo-papular,24,24.52447639215643,10037868,CHEMBL1272
403,urine leukocyte esterase positive,8,23.87348252198717,10050795,CHEMBL1272
404,syncope,44,23.58162473424818,10042772,CHEMBL1272
405,ventricular fibrillation,15,22.658515049015477,10047290,CHEMBL1272
406,odynophagia,12,22.402438521559816,10030094,CHEMBL1272
407,blood glucose increased,34,22.301747962235822,10005557,CHEMBL1272
408,interstitial lung disease,29,22.057414356015215,10022611,CHEMBL1272
409,somnambulism,11,21.662471760226254,10041347,CHEMBL1272
410,extrasystoles,12,21.37913197038506,10015856,CHEMBL1272
411,glycosuria,8,21.372739752236157,10018473,CHEMBL1272
412,urine ketone body present,8,20.13692502645972,10057597,CHEMBL1272
