,name,count,logLR,meddraCode,chembl_id
189,osteosclerosis,19,68.12680935720891,10031298,CHEMBL445
190,trismus,24,66.34474776169009,10044684,CHEMBL445
191,headache,146,65.48256327332274,10019211,CHEMBL445
192,cyst,26,62.04055832976337,10011732,CHEMBL445
193,osteopenia,26,60.67003293070229,10049088,CHEMBL445
194,traumatic coma,9,59.57396476056965,10064155,CHEMBL445
195,deformity,19,58.59894906790578,10061619,CHEMBL445
196,suicide attempt,54,58.18789399648813,10042464,CHEMBL445
197,drug intolerance,63,57.807670228676216,10061822,CHEMBL445
198,ventricular arrhythmia,19,54.76672315754149,10047281,CHEMBL445
199,cardiac arrest,38,54.7138614559517,10007515,CHEMBL445
200,blood potassium increased,26,49.78093018891195,10005725,CHEMBL445
201,muscle tone disorder,10,46.57539878588432,10072889,CHEMBL445
202,serotonin syndrome,29,44.92887291686384,10040108,CHEMBL445
203,exostosis,19,44.68505995218584,10015688,CHEMBL445
204,dry eye,28,43.133365220581254,10013774,CHEMBL445
205,miosis,22,42.96594627777995,10027646,CHEMBL445
206,generalised tonic-clonic seizure,25,40.52792861540365,10018100,CHEMBL445
207,paradoxical drug reaction,16,40.26781410370131,10048958,CHEMBL445
208,reversible airways obstruction,9,39.69309670537223,10062109,CHEMBL445
209,drug withdrawal syndrome neonatal,19,38.58883557821173,10013756,CHEMBL445
210,bone hypertrophy,7,37.05951513372747,10005973,CHEMBL445
211,tachycardia,49,35.519095150972134,10043071,CHEMBL445
212,skin lesion,26,35.44648603620044,10040882,CHEMBL445
213,gastrointestinal disorder,36,35.41109536534532,10017944,CHEMBL445
214,nightmare,26,35.269284634263386,10029412,CHEMBL445
215,failed induction of labour,7,32.30598406205718,10016123,CHEMBL445
216,osteoarthritis,27,30.942426270357828,10031161,CHEMBL445
217,ventricular tachycardia,22,30.21827592442787,10047302,CHEMBL445
218,extrapyramidal disorder,20,28.249008454647992,10015832,CHEMBL445
219,hypotension,66,26.84889077736989,10021097,CHEMBL445
220,major depression,13,26.69706589424277,10057840,CHEMBL445
221,anuria,15,26.261573414933082,10002847,CHEMBL445
222,impaired quality of life,10,25.555689382777928,10076936,CHEMBL445
223,threatened labour,7,24.638331438729438,10043508,CHEMBL445
224,premature baby,25,24.525371134737725,10036590,CHEMBL445
225,multiple drug therapy,6,24.037021440039098,10074950,CHEMBL445
226,electrocardiogram qt prolonged,28,23.80972967879643,10014387,CHEMBL445
227,gastrointestinal sounds abnormal,9,22.31534623992775,10067715,CHEMBL445
228,prescription drug used without a prescription,8,21.689392897496873,10076639,CHEMBL445
229,selective eating disorder,7,21.176074703471386,10078069,CHEMBL445
230,nephrolithiasis,22,20.813252900243242,10029148,CHEMBL445
231,migraine,28,20.768074243762385,10027599,CHEMBL445
232,long qt syndrome,9,20.522634080152784,10024803,CHEMBL445
233,hyponatraemia,32,19.919929870631677,10021036,CHEMBL445
234,immune thrombocytopenia,8,19.599105176939702,10083842,CHEMBL445
235,dyspepsia,27,19.32259920962133,10013946,CHEMBL445
236,toxic leukoencephalopathy,6,18.941524952459076,10075528,CHEMBL445
237,renal impairment,32,18.67239874597726,10062237,CHEMBL445
238,ventricular tachyarrhythmia,5,18.64485396209784,10065341,CHEMBL445
239,incorrect dosage administered,8,18.50941454036729,10073768,CHEMBL445
240,dry mouth,24,18.441088470442992,10013781,CHEMBL445
241,nausea,121,18.209187559967177,10028813,CHEMBL445
242,vaginal haemorrhage,72,192.77457041587513,10046910,CHEMBL1162
243,dilatation intrahepatic duct acquired,30,181.19946817460186,10052383,CHEMBL1162
244,pregnancy on oral contraceptive,25,116.85516442399239,10036567,CHEMBL1162
245,hot flush,57,114.501160375974,10060800,CHEMBL1162
246,hepatic adenoma,21,110.43022173997633,10019629,CHEMBL1162
247,application site erythema,31,90.3973444115436,10003041,CHEMBL1162
248,venoocclusive liver disease,27,86.71198463175278,10047216,CHEMBL1162
249,application site pruritus,25,76.14830358827021,10003053,CHEMBL1162
250,purpura,28,72.05389753433519,10037549,CHEMBL1162
251,application site irritation,19,63.391942784446655,10003046,CHEMBL1162
252,hepatotoxicity,31,60.10818302454936,10019851,CHEMBL1162
253,metrorrhagia,24,59.160799288598355,10027514,CHEMBL1162
254,menorrhagia,28,56.20604689184802,10027313,CHEMBL1162
255,cholestasis of pregnancy,12,54.42964815716914,10049055,CHEMBL1162
256,suppressed lactation,12,52.13524070877975,10042576,CHEMBL1162
257,breast cancer,30,47.45980708903335,10006187,CHEMBL1162
258,cerebral venous thrombosis,13,43.51411002301029,10008138,CHEMBL1162
259,rash maculo-papular,27,42.410612656913145,10037868,CHEMBL1162
260,haemorrhage,38,41.0160378958044,10055798,CHEMBL1162
261,live birth,15,38.12852415917405,10049550,CHEMBL1162
262,rash erythematous,26,37.391957779496806,10037855,CHEMBL1162
263,rectal haemorrhage,26,35.44501360344293,10038063,CHEMBL1162
264,progressive external ophthalmoplegia,7,35.18306359467897,10036802,CHEMBL1162
265,ovarian atrophy,6,32.3405618565921,10033122,CHEMBL1162
266,melaena,22,31.940743763641876,10027141,CHEMBL1162
267,application site rash,12,31.33218527475765,10003054,CHEMBL1162
268,mitochondrial toxicity,8,29.316401397491063,10053961,CHEMBL1162
269,pulmonary embolism,35,29.13291142478556,10037377,CHEMBL1162
270,cerebral venous sinus thrombosis,7,28.776769503807373,10083037,CHEMBL1162
271,application site pain,14,27.58198124811861,10003051,CHEMBL1162
272,uterine leiomyoma,12,27.033363839263984,10046798,CHEMBL1162
273,wrong technique in product usage process,38,26.839695877204576,10076573,CHEMBL1162
274,ovarian failure,7,25.775331567498142,10033165,CHEMBL1162
275,liver function test abnormal,22,24.037297277549442,10024690,CHEMBL1162
276,ventricular septal defect,11,22.87826014296661,10047298,CHEMBL1162
277,application site urticaria,6,21.920684022617934,10050104,CHEMBL1162
278,endometriosis,8,20.856380136559892,10014778,CHEMBL1162
279,lipodystrophy acquired,8,20.737774719602385,10049287,CHEMBL1162
280,venoocclusive disease,7,20.66959110028074,10062173,CHEMBL1162
281,breast pain,10,20.299653611325994,10006298,CHEMBL1162
282,application site hypersensitivity,5,20.22480466151137,10063683,CHEMBL1162
283,progesterone receptor assay positive,5,19.906323897797847,10054057,CHEMBL1162
284,intracranial venous sinus thrombosis,6,19.887274290253117,10061251,CHEMBL1162
285,breast cancer female,9,19.469491323763577,10057654,CHEMBL1162
286,platelet count increased,12,19.125469508828246,10051608,CHEMBL1162
287,premature labour,10,18.977778865635628,10036600,CHEMBL1162
288,oestrogen receptor assay positive,5,18.87993555226967,10054054,CHEMBL1162
289,premature baby,18,18.540212861906184,10036590,CHEMBL1162
290,metaplasia,5,18.246551827833173,10054949,CHEMBL1162
291,withdrawal bleed,4,18.18244448642872,10047998,CHEMBL1162
292,atrial septal defect,11,18.163886849988558,10003664,CHEMBL1162
293,breast cancer stage ii,5,17.78482436158265,10006200,CHEMBL1162
294,alanine aminotransferase increased,26,17.70808777952152,10001551,CHEMBL1162
295,application site swelling,6,17.573113946973535,10053424,CHEMBL1162
296,night sweats,14,17.53538671406568,10029410,CHEMBL1162
297,diarrhoea,8,17.476524827709,10012735,CHEMBL1162
298,pelvic pain,11,17.426855357951354,10034263,CHEMBL1162
299,deep vein thrombosis,24,16.14265911867733,10051055,CHEMBL1162
300,endometrial cancer,6,15.926212403644968,10014733,CHEMBL1162
301,hypermethioninaemia,10,92.96901833954098,10051245,CHEMBL95889
302,brain oedema,12,46.446066130792815,10048962,CHEMBL95889
303,intracranial pressure increased,9,36.17442099982463,10022773,CHEMBL95889
304,skin odour abnormal,7,31.853298704384542,10040904,CHEMBL95889
305,product odour abnormal,7,29.613659843708774,10069226,CHEMBL95889
306,blood homocysteine increased,4,22.441276188495067,10049733,CHEMBL95889
307,intellectual disability,4,19.52440698123337,10067989,CHEMBL95889
308,white matter lesion,4,18.18643855335722,10072731,CHEMBL95889
309,vith nerve disorder,2,12.506669803090745,10053646,CHEMBL95889
310,breath odour,3,12.164451322970535,10006326,CHEMBL95889
311,seizure,9,11.645664225401788,10039906,CHEMBL95889
312,hyperhomocysteinaemia,2,10.7863155938187,10051286,CHEMBL95889
313,poor quality product administered,3,10.76058797680821,10081478,CHEMBL95889
314,cholestasis,5,9.184390243254711,10008635,CHEMBL95889
315,coombs positive haemolytic anaemia,2,8.898071415217146,10010941,CHEMBL95889
316,hepatocellular injury,5,8.79291957682267,10019837,CHEMBL95889
317,leukoencephalopathy,3,8.304207752188404,10024382,CHEMBL95889
318,blood homocysteine abnormal,1,7.8839754673456355,10049735,CHEMBL95889
319,pharyngitis streptococcal,3,7.762828142420631,10034839,CHEMBL95889
320,csf protein decreased,1,7.478579462976086,10011574,CHEMBL95889
321,vith nerve paralysis,2,7.3641512771962425,10047641,CHEMBL95889
322,trimethylaminuria,1,7.324463335028668,10068233,CHEMBL95889
323,serotonin syndrome,698,1731.3075540932623,10040108,CHEMBL637
324,suicide attempt,743,1074.9233218785666,10042464,CHEMBL637
325,toxicity to various agents,821,883.0186717187025,10070863,CHEMBL637
326,coma,518,774.4388825047354,10010071,CHEMBL637
327,drug abuse,532,707.0959314024221,10013654,CHEMBL637
328,poisoning deliberate,249,593.1223985710094,10036000,CHEMBL637
329,drug interaction,802,543.0853659678396,10013710,CHEMBL637
330,suicidal ideation,497,533.8447364363819,10042458,CHEMBL637
331,drug withdrawal syndrome,392,533.1653864462569,10013754,CHEMBL637
332,electrocardiogram qt prolonged,414,523.4215573446709,10014387,CHEMBL637
333,somnolence,625,435.99718306375144,10041349,CHEMBL637
334,mydriasis,223,429.52730502019404,10028521,CHEMBL637
335,sopor,282,429.497067386008,10058709,CHEMBL637
336,agitation,426,415.67284599998675,10001497,CHEMBL637
337,withdrawal syndrome,272,394.46397978752793,10048010,CHEMBL637
338,depression,596,367.63953265247983,10012378,CHEMBL637
339,tachycardia,459,341.89915456826566,10043071,CHEMBL637
340,hyperhidrosis,444,340.70058322895784,10020642,CHEMBL637
341,confusional state,521,324.41285374510335,10010305,CHEMBL637
342,tremor,497,307.5584607980272,10044565,CHEMBL637
343,seizure,403,306.8354352814931,10039906,CHEMBL637
344,small for dates baby,143,300.963829426968,10041092,CHEMBL637
345,restlessness,236,297.118576269655,10038743,CHEMBL637
346,anxiety,541,295.5806437794381,10002855,CHEMBL637
347,hyponatraemia,363,287.3322140655946,10021036,CHEMBL637
348,atrial septal defect,154,260.1489021511952,10003664,CHEMBL637
349,drug hypersensitivity,671,256.29008072137367,10013700,CHEMBL637
350,mania,173,254.9733576112485,10026749,CHEMBL637
351,selective eating disorder,78,251.24996756551263,10078069,CHEMBL637
352,stress cardiomyopathy,128,250.2741558951093,10066286,CHEMBL637
353,neonatal respiratory distress syndrome,113,240.3856221966562,10028974,CHEMBL637
354,hypotonia neonatal,89,240.2729884608707,10021119,CHEMBL637
355,drug withdrawal syndrome neonatal,133,236.61306318911375,10013756,CHEMBL637
356,respiratory disorder neonatal,86,229.82888074342918,10061484,CHEMBL637
357,altered state of consciousness,186,222.42977059748955,10001854,CHEMBL637
358,bradycardia neonatal,74,208.08563466848864,10056471,CHEMBL637
359,cardiogenic shock,132,206.33445654455863,10007625,CHEMBL637
360,generalised tonic-clonic seizure,158,203.13479881506646,10018100,CHEMBL637
361,disturbance in attention,201,192.97171924670693,10013496,CHEMBL637
362,myoclonus,145,192.6981908850139,10028622,CHEMBL637
363,akathisia,133,190.0528249902709,10001540,CHEMBL637
364,hyperreflexia,94,185.47229892578616,10020745,CHEMBL637
365,suicide attempt,28,49.40003637730115,10042464,CHEMBL10878
366,coma,24,48.26939476573898,10010071,CHEMBL10878
367,type 2 diabetes mellitus,16,47.31939184054272,10067585,CHEMBL10878
368,hyponatraemia,27,45.8201938166394,10021036,CHEMBL10878
369,retroplacental haematoma,7,42.142421385009584,10054798,CHEMBL10878
370,selective eating disorder,9,42.05092448195455,10078069,CHEMBL10878
371,haemangioma congenital,8,39.6232683126168,10018818,CHEMBL10878
372,abortion late,6,39.57231368922976,10052847,CHEMBL10878
373,hyperbilirubinaemia neonatal,8,38.97101990039482,10020580,CHEMBL10878
374,extrapyramidal disorder,15,37.08413463176021,10015832,CHEMBL10878
375,bradycardia neonatal,8,33.53009828888571,10056471,CHEMBL10878
376,respiratory disorder neonatal,8,31.19563579124133,10061484,CHEMBL10878
377,vertigo,17,27.20469667346333,10047340,CHEMBL10878
378,anorgasmia,6,24.11366997134337,10002652,CHEMBL10878
379,suicidal ideation,18,24.072381461395707,10042458,CHEMBL10878
380,somnolence,24,23.769212996495753,10041349,CHEMBL10878
381,motor developmental delay,5,23.445595427803255,10070302,CHEMBL10878
382,body temperature fluctuation,6,22.93420037733995,10063488,CHEMBL10878
383,disturbance in attention,13,22.71227775763691,10013496,CHEMBL10878
384,haemangioma,6,20.911827907850693,10018814,CHEMBL10878
385,weight increased,21,20.019225669814205,10047899,CHEMBL10878
386,non-alcoholic steatohepatitis,5,19.636064905035255,10053219,CHEMBL10878
387,spinal fracture,9,19.5293249721326,10041569,CHEMBL10878
388,middle insomnia,7,17.258710971933397,10027590,CHEMBL10878
389,oesophageal atresia,4,16.402901893548005,10030146,CHEMBL10878
390,muscle tightness,7,16.127044771961664,10049816,CHEMBL10878
391,pyelonephritis,7,15.759604709248833,10037596,CHEMBL10878
392,depressed mood,10,15.646222496936389,10012374,CHEMBL10878
393,small for dates baby,6,15.19541397815783,10041092,CHEMBL10878
394,hyperaesthesia,6,15.106379943951652,10020568,CHEMBL10878
395,bradycardia,14,14.572062833839027,10006093,CHEMBL10878
396,opsoclonus myoclonus,3,14.023398883061418,10053854,CHEMBL10878
397,tearfulness,5,13.881340124595226,10043169,CHEMBL10878
398,head discomfort,6,13.645674629096447,10019194,CHEMBL10878
399,failure to thrive,5,13.34180021712018,10016165,CHEMBL10878
400,toxicity to various agents,16,12.796866984089775,10070863,CHEMBL10878
401,arteriovenous fistula,3,12.616761029164081,10003226,CHEMBL10878
402,hypotension,21,12.373465824536197,10021097,CHEMBL10878
403,withdrawal syndrome,8,12.239020439467822,10048010,CHEMBL10878
404,tension,4,11.358443873719807,10043268,CHEMBL10878
405,depressive symptom,4,11.262954699177499,10054089,CHEMBL10878
406,depression,17,11.217484114998115,10012378,CHEMBL10878
407,hypomenorrhoea,3,10.652968668056019,10021033,CHEMBL10878
408,fall,22,10.29749594657369,10016173,CHEMBL10878
409,depressed level of consciousness,9,10.252291845752552,10012373,CHEMBL10878
410,stress,8,10.140460943892322,10042209,CHEMBL10878
411,thrombophlebitis,4,10.127094910917549,10043570,CHEMBL10878
412,confusional state,15,10.093602887007819,10010305,CHEMBL10878
413,tunnel vision,3,10.07902519472782,10045178,CHEMBL10878
414,nightmare,7,10.06009763151178,10029412,CHEMBL10878
415,anxiety,16,9.84169871226095,10002855,CHEMBL10878
416,electrocardiogram qt prolonged,9,9.66957104597168,10014387,CHEMBL10878
417,loss of libido,4,9.481840650539652,10024870,CHEMBL10878
418,nervous system disorder,6,9.386311722093524,10029202,CHEMBL10878
419,dyskinesia,7,9.187191395546506,10013916,CHEMBL10878
420,serum serotonin increased,2,9.047770768831924,10049529,CHEMBL10878
421,helplessness,2,9.00946322840582,10077169,CHEMBL10878
422,emotional disorder,5,8.93574783922486,10014551,CHEMBL10878
423,panic attack,6,8.731131976078814,10033664,CHEMBL10878
424,cervical cord compression,2,8.67829504322026,10008252,CHEMBL10878
425,paraesthesia,13,8.562611506715257,10033775,CHEMBL10878
426,gamma-glutamyltransferase increased,7,8.491441346799547,10017693,CHEMBL10878
427,eosinophilia,6,8.34154334511868,10014950,CHEMBL10878
