,name,count,logLR,meddraCode,chembl_id
92,pleural effusion,547,650.4130079111637,10035598,CHEMBL1642
93,blast crisis in myelogenous leukaemia,125,522.4284188294987,10050282,CHEMBL1642
94,periorbital oedema,213,513.1140193583706,10034545,CHEMBL1642
95,philadelphia chromosome positive,114,467.58505492853874,10034877,CHEMBL1642
96,drug intolerance,568,448.0960441225034,10061822,CHEMBL1642
97,neoplasm malignant,298,410.1118055040715,10028997,CHEMBL1642
98,chronic myeloid leukaemia recurrent,92,393.46949107509863,10075081,CHEMBL1642
99,oedema,377,376.7669199503871,10030095,CHEMBL1642
100,muscle spasms,518,299.6701494927984,10028334,CHEMBL1642
101,acute lymphocytic leukaemia recurrent,106,295.4683697044384,10063620,CHEMBL1642
102,leukaemia recurrent,91,286.2729689426633,10062489,CHEMBL1642
103,chromosome analysis abnormal,62,254.8604810392426,10008817,CHEMBL1642
104,fluid retention,257,250.72537770443887,10016807,CHEMBL1642
105,oedema peripheral,489,249.39098102526623,10030124,CHEMBL1642
106,gene mutation identification test positive,65,243.89427838918346,10063478,CHEMBL1642
107,gastric antral vascular ectasia,68,232.2398931956268,10051585,CHEMBL1642
108,metastases to liver,157,230.71817937835294,10027457,CHEMBL1642
109,pancytopenia,318,228.63152646453818,10033661,CHEMBL1642
110,blood glucose increased,454,1243.037679992969,10005557,CHEMBL1201496
111,hypoglycaemia,363,1005.827035325201,10020993,CHEMBL1201496
112,blood glucose decreased,173,535.2615496406434,10005555,CHEMBL1201496
113,diabetic ketoacidosis,193,515.7604297578146,10012671,CHEMBL1201496
114,hypoglycaemic unconsciousness,66,310.8073987957978,10065981,CHEMBL1201496
115,blood glucose fluctuation,63,206.82040646893802,10049803,CHEMBL1201496
116,diabetes mellitus inadequate control,75,185.16947995208102,10012607,CHEMBL1201496
117,hyperglycaemia,93,165.34468353995908,10020635,CHEMBL1201496
118,diabetic retinopathy,43,157.06144077995486,10012689,CHEMBL1201496
119,hypoglycaemic seizure,31,132.9872330281687,10048803,CHEMBL1201496
120,hypoglycaemic coma,37,112.47330804093144,10021000,CHEMBL1201496
121,glycosylated haemoglobin increased,53,111.10967536152384,10018484,CHEMBL1201496
122,wrong drug administered,43,103.37169161925704,10048055,CHEMBL1201496
123,diabetic metabolic decompensation,25,86.49198839378005,10074309,CHEMBL1201496
124,diabetic neuropathy,27,78.30845799808958,10012680,CHEMBL1201496
125,congenital bladder anomaly,14,69.15164510280374,10061053,CHEMBL1201496
126,conjoined twins,12,63.04980831539797,10010688,CHEMBL1201496
127,liquid product physical issue,20,60.59422804136557,10069224,CHEMBL1201496
128,genitalia external ambiguous,12,55.023751190026815,10018183,CHEMBL1201496
129,hypoglycaemia neonatal,18,51.578348295872274,10020994,CHEMBL1201496
130,blood glucose abnormal,26,49.580961886957084,10005554,CHEMBL1201496
131,pharmaceutical product complaint,35,47.164071280272765,10051327,CHEMBL1201496
132,foetal hypokinesia,11,37.084572779000155,10068461,CHEMBL1201496
133,insulin resistance,11,33.31636713771877,10022489,CHEMBL1201496
134,hyperhidrosis,59,32.07579295566029,10020642,CHEMBL1201496
135,neonatal respiratory depression,9,31.856815028244455,10028970,CHEMBL1201496
136,hyponatraemia,119,279.9383695901661,10021036,CHEMBL1055
137,hypokalaemia,108,275.8936135456015,10021015,CHEMBL1055
138,hypotension,65,53.897665958077596,10021097,CHEMBL1055
139,angle closure glaucoma,16,52.62759333364011,10002500,CHEMBL1055
140,presyncope,26,49.333708702508375,10036653,CHEMBL1055
141,choroidal effusion,11,44.81932436141233,10063970,CHEMBL1055
142,blood sodium decreased,21,44.15384983104559,10005802,CHEMBL1055
143,nightmare,24,43.57634730320933,10029412,CHEMBL1055
144,milk-alkali syndrome,10,43.44842458391213,10027635,CHEMBL1055
145,acute kidney injury,47,40.53042204842404,10069339,CHEMBL1055
146,blood pressure inadequately controlled,14,39.80342279308297,10051128,CHEMBL1055
147,acute respiratory distress syndrome,18,39.07620317610599,10001052,CHEMBL1055
148,sedation,22,38.75816451135779,10039897,CHEMBL1055
149,pneumonia viral,12,38.60562393147211,10035737,CHEMBL1055
150,syncope,39,38.33891734023291,10042772,CHEMBL1055
151,renal failure,36,36.57655752842675,10038435,CHEMBL1055
152,orthostatic hypotension,21,35.8226631351863,10031127,CHEMBL1055
153,breath sounds abnormal,12,34.27041146313604,10064780,CHEMBL1055
154,nephrolithiasis,22,31.933067361769645,10029148,CHEMBL1055
155,oedema peripheral,39,31.850270257610646,10030124,CHEMBL1055
156,renal artery stenosis,9,30.07261205863324,10038378,CHEMBL1055
157,general physical health deterioration,27,26.936964008615178,10049438,CHEMBL1055
158,strabismus,9,26.5888016855788,10042159,CHEMBL1055
159,nausea,88,25.407715204672968,10028813,CHEMBL1055
160,cardiac murmur,12,25.08412096718348,10007586,CHEMBL1055
161,tubulointerstitial nephritis,15,24.525812515285907,10048302,CHEMBL1055
162,hypovolaemia,11,24.349078741823178,10021137,CHEMBL1055
163,hypomagnesaemia,14,23.17395815117834,10021027,CHEMBL1055
164,bradycardia,26,22.454701404406478,10006093,CHEMBL1055
165,hyperhidrosis,28,21.95440968765888,10020642,CHEMBL1055
166,product odour abnormal,8,21.841457675186575,10069226,CHEMBL1055
167,cardiac output decreased,6,21.58683652785203,10007595,CHEMBL1055
168,post procedural hypoparathyroidism,3,20.81742294630203,10080819,CHEMBL1055
169,blood potassium increased,12,20.790251088663354,10005725,CHEMBL1055
170,metabolic alkalosis,7,20.60158643219893,10027423,CHEMBL1055
171,dehydration,30,19.174312385006488,10012174,CHEMBL1055
172,product contamination,6,18.199188240687363,10069173,CHEMBL1055
173,eosinophilia,13,17.438971466370276,10014950,CHEMBL1055
174,hypertension,35,16.653196507775647,10020772,CHEMBL1055
175,dizziness,54,16.09602551458738,10013573,CHEMBL1055
176,poor quality drug administered,7,15.87450555713258,10058121,CHEMBL1055
177,blood pressure increased,24,15.791251003565776,10005750,CHEMBL1055
178,wheezing,15,15.543065215657407,10047924,CHEMBL1055
179,renal tubular necrosis,9,14.666921563461074,10038540,CHEMBL1055
180,mental status changes,14,14.49535277177165,10048294,CHEMBL1055
181,nasal congestion,14,14.14118083194262,10028735,CHEMBL1055
182,blood potassium decreased,12,14.020592464170477,10005724,CHEMBL1055
183,hypercalcaemia,255,1128.0786857283947,10020583,CHEMBL846
184,milk-alkali syndrome,71,429.83180891150914,10027635,CHEMBL846
185,arteriovenous fistula site complication,52,284.2677188205671,10055122,CHEMBL846
186,nephrocalcinosis,42,206.12418914443697,10029146,CHEMBL846
187,calciphylaxis,43,191.07471488161355,10051714,CHEMBL846
188,hypocalcaemia,55,130.3329173036018,10020947,CHEMBL846
189,recalled product,24,106.74805828087847,10080231,CHEMBL846
190,hospitalisation,76,96.67651828493763,10054112,CHEMBL846
191,acute kidney injury,83,92.85219138524008,10069339,CHEMBL846
192,hypercalciuria,18,84.78070343645231,10020590,CHEMBL846
193,mycobacterium test positive,15,82.95521950261355,10070323,CHEMBL846
194,mitral valve thickening,13,79.88263319269754,10079336,CHEMBL846
195,ventricular hyperkinesia,13,79.3052242182257,10056472,CHEMBL846
196,nephrolithiasis,42,75.65794219555028,10029148,CHEMBL846
197,lung diffusion test decreased,14,73.88146263405724,10083094,CHEMBL846
198,right atrial enlargement,13,73.48693404879668,10058227,CHEMBL846
199,hypochromasia,13,70.73526429885897,10050789,CHEMBL846
200,hypervitaminosis d,12,70.31768018769617,10020917,CHEMBL846
201,left ventricular enlargement,13,69.88852934464012,10050581,CHEMBL846
202,carotid arteriosclerosis,16,68.3228861236912,10067116,CHEMBL846
203,blood phosphorus increased,18,64.11373356659169,10050196,CHEMBL846
204,left atrial enlargement,13,63.70669040169196,10051860,CHEMBL846
205,mean platelet volume increased,13,62.49433127089287,10055052,CHEMBL846
206,calcinosis,16,59.850961332194856,10006938,CHEMBL846
207,bronchiolitis,19,58.40624685756302,10006448,CHEMBL846
208,nephrectomy,13,52.52386222089808,10029116,CHEMBL846
209,obstruction,15,52.09449781964395,10061876,CHEMBL846
210,metabolic alkalosis,15,51.412146586826566,10027423,CHEMBL846
211,granuloma,17,51.11125657969569,10018691,CHEMBL846
212,hypervolaemia,13,49.21785368438577,10020919,CHEMBL846
213,hypertensive heart disease,13,47.93737905930175,10020823,CHEMBL846
214,blood chloride increased,13,45.87566318133577,10005420,CHEMBL846
215,hyperparathyroidism,13,40.98748233039805,10020705,CHEMBL846
216,blood parathyroid hormone increased,14,39.66651732345599,10005703,CHEMBL846
217,renal cyst,16,39.23011330600639,10038423,CHEMBL846
218,blood creatinine increased,37,38.89088414183789,10005483,CHEMBL846
219,polyhydramnios,11,38.54657187088924,10036079,CHEMBL846
220,electrocardiogram t wave inversion,13,38.007215360661576,10014395,CHEMBL846
221,blood urea increased,22,37.6520652226809,10005851,CHEMBL846
222,diastolic dysfunction,13,37.27006680435079,10052337,CHEMBL846
223,chronic kidney disease-mineral and bone disorder,7,36.49966919573308,10078095,CHEMBL846
224,blood pressure systolic decreased,14,36.19176403245001,10005758,CHEMBL846
225,electrocardiogram st segment elevation,14,36.04959446406974,10014392,CHEMBL846
226,high density lipoprotein decreased,13,35.991981379256686,10020060,CHEMBL846
227,blood uric acid increased,14,35.54858686726038,10005861,CHEMBL846
228,red cell distribution width increased,13,35.09062854255535,10053920,CHEMBL846
229,left ventricular hypertrophy,13,34.590096173582424,10049773,CHEMBL846
230,tetany,11,33.40143946434,10043380,CHEMBL846
231,blood parathyroid hormone decreased,10,32.78301932143222,10005702,CHEMBL846
232,aortic valve incompetence,13,32.225577586634245,10002915,CHEMBL846
233,eosinophil count increased,15,31.864669822474752,10014945,CHEMBL846
234,inflammation,25,31.697169051036326,10061218,CHEMBL846
235,blood calcium increased,14,31.657975438140056,10005396,CHEMBL846
236,serum ferritin increased,13,31.12713802611688,10040250,CHEMBL846
237,chronic kidney disease,20,30.274055671798124,10064848,CHEMBL846
238,premature delivery,19,30.270818021986997,10036595,CHEMBL846
239,acute pulmonary oedema,13,30.096211637786837,10001029,CHEMBL846
240,tricuspid valve incompetence,14,29.68916111010185,10044640,CHEMBL846
241,blood iron decreased,13,27.97416864920706,10005619,CHEMBL846
242,red blood cell count decreased,20,27.96821801452279,10038153,CHEMBL846
243,pulmonary mass,15,27.765158401956796,10056342,CHEMBL846
244,angina pectoris,21,26.9522936959238,10002383,CHEMBL846
245,left ventricular dysfunction,13,26.290597167564556,10049694,CHEMBL846
246,hypermagnesaemia,7,25.289568981617776,10020669,CHEMBL846
247,renal impairment,31,24.46574791511921,10062237,CHEMBL846
248,renal failure,33,23.722805378123667,10038435,CHEMBL846
249,mitral valve incompetence,14,23.054469517323014,10027727,CHEMBL846
250,colitis microscopic,10,22.949910450082825,10056979,CHEMBL846
251,premature baby,21,22.786199074549586,10036590,CHEMBL846
252,hypophosphatasia,4,22.62366328951248,10049933,CHEMBL846
253,hyperparathyroidism tertiary,4,22.113031164579297,10020709,CHEMBL846
254,haematocrit decreased,17,21.985808651488696,10018838,CHEMBL846
255,red blood cell sedimentation rate increased,13,21.31034758368878,10049187,CHEMBL846
256,drug interaction,47,20.701686421538398,10013710,CHEMBL846
257,alveolar bone resorption,4,20.44122906152552,10074846,CHEMBL846
258,chronic obstructive pulmonary disease,19,20.23905796681538,10009033,CHEMBL846
259,neoplasm malignant,17,20.22109890790125,10028997,CHEMBL846
260,gallbladder disorder,12,20.026096443356437,10017626,CHEMBL846
261,renal tubular necrosis,12,19.723965284874794,10038540,CHEMBL846
262,polyuria,11,19.616752160469332,10036142,CHEMBL846
263,arteriovenous fistula site infection,4,19.50910753637072,10055124,CHEMBL846
264,pulmonary hypertension,14,19.0693523629634,10037400,CHEMBL846
265,dry mouth,21,18.944137313415922,10013781,CHEMBL846
266,blood calcium decreased,12,18.37404550348765,10005395,CHEMBL846
267,hungry bone syndrome,4,18.362119863701082,10062623,CHEMBL846
268,blood phosphorus decreased,8,17.686059914216457,10049471,CHEMBL846
269,blood triglycerides increased,13,17.40460941685342,10005839,CHEMBL846
270,oedema,21,16.927466884912064,10030095,CHEMBL846
271,diabetic ketoacidosis,1359,4984.196477834244,10012671,CHEMBL429910
272,ketoacidosis,414,1585.5071287049286,10023379,CHEMBL429910
273,euglycaemic diabetic ketoacidosis,255,965.5939791160708,10080061,CHEMBL429910
274,fungal infection,226,457.15991517715884,10017533,CHEMBL429910
275,ketosis,63,246.13161736281472,10023391,CHEMBL429910
276,glycosylated haemoglobin increased,119,227.05804390921548,10018484,CHEMBL429910
277,fournier's gangrene,70,223.63487910794356,10017068,CHEMBL429910
278,ketonuria,59,221.30889025124634,10023388,CHEMBL429910
279,diabetes mellitus inadequate control,101,180.4750347967056,10012607,CHEMBL429910
280,metabolic acidosis,130,164.94927263657883,10027417,CHEMBL429910
281,blood glucose increased,180,158.999999286003,10005557,CHEMBL429910
282,urinary tract infection,233,121.95690030873811,10046571,CHEMBL429910
283,dehydration,213,119.49732038033835,10012174,CHEMBL429910
284,phimosis,32,116.36872452322132,10034878,CHEMBL429910
285,blood ketone body increased,32,111.63016525797138,10057594,CHEMBL429910
286,acute kidney injury,228,111.00151885052765,10069339,CHEMBL429910
287,weight decreased,244,105.47887113539036,10047895,CHEMBL429910
288,polyuria,59,99.0369606543245,10036142,CHEMBL429910
289,pollakiuria,86,98.25231655552489,10036018,CHEMBL429910
290,balanoposthitis,29,96.20889832729154,10004078,CHEMBL429910
291,hyperglycaemia,100,93.78717428004165,10020635,CHEMBL429910
292,diabetic ketosis,21,86.25008430179878,10012673,CHEMBL429910
293,necrotising fasciitis,38,83.57725398977345,10028885,CHEMBL429910
294,glomerular filtration rate decreased,57,81.49473793058132,10018358,CHEMBL429910
295,toe amputation,35,81.11408494750503,10043913,CHEMBL429910
296,urosepsis,52,79.94496899258957,10048709,CHEMBL429910
297,fatigue,91,78.39049943587452,10016256,CHEMBL429910
298,lactic acidosis,91,76.19828406121087,10023676,CHEMBL429910
299,injection site pain,4,75.84551284417103,10022086,CHEMBL429910
300,blood glucose increased,333,953.8451980857772,10005557,CHEMBL1201540
301,hypoglycaemia,265,765.7425697464023,10020993,CHEMBL1201540
302,blood glucose decreased,132,429.4873142164379,10005555,CHEMBL1201540
303,diabetes mellitus inadequate control,72,205.3037002637866,10012607,CHEMBL1201540
304,glycosylated haemoglobin increased,72,202.75723188105076,10018484,CHEMBL1201540
305,blood glucose fluctuation,50,173.93199752231158,10049803,CHEMBL1201540
306,hyperglycaemia,75,148.57416832945273,10020635,CHEMBL1201540
307,anti-insulin antibody positive,25,137.03331642092053,10053814,CHEMBL1201540
308,hypoglycaemic unconsciousness,30,130.34730200071863,10065981,CHEMBL1201540
309,diabetic retinopathy,28,102.20796168884772,10012689,CHEMBL1201540
310,blood glucose abnormal,38,102.11820494059612,10005554,CHEMBL1201540
311,blindness,52,99.38928466824109,10005169,CHEMBL1201540
312,pharmaceutical product complaint,47,95.00428999550786,10051327,CHEMBL1201540
313,hypoglycaemia neonatal,24,85.74179838841701,10020994,CHEMBL1201540
314,hypoglycaemic coma,25,76.85266163303459,10021000,CHEMBL1201540
315,diabetic ketoacidosis,44,72.40310512064389,10012671,CHEMBL1201540
316,pharyngitis,32,70.78616530702129,10034835,CHEMBL1201540
317,wrong drug administered,29,70.64224725691565,10048055,CHEMBL1201540
318,anti-insulin antibody,11,65.2823269609944,10050692,CHEMBL1201540
319,toothache,30,56.58399655449466,10044055,CHEMBL1201540
320,gait inability,28,55.16050975365397,10017581,CHEMBL1201540
321,hypoglycaemia unawareness,11,53.105298846388905,10020997,CHEMBL1201540
322,clear cell renal cell carcinoma,13,50.80615100767136,10073251,CHEMBL1201540
323,visual acuity reduced,35,49.206342231722374,10047531,CHEMBL1201540
324,cataract,34,42.089005354186156,10007739,CHEMBL1201540
325,anti-insulin antibody increased,8,41.52312518031067,10053815,CHEMBL1201540
326,diabetic neuropathy,15,41.1307338863935,10012680,CHEMBL1201540
327,hypoglycaemic seizure,11,40.50189665431208,10048803,CHEMBL1201540
328,lower respiratory tract infection,30,34.372769229727055,10024968,CHEMBL1201540
329,insulin resistance,10,33.55864417533303,10022489,CHEMBL1201540
330,lymphoproliferative disorder,13,31.702067651223842,10061232,CHEMBL1201540
331,eye haemorrhage,16,29.413839935970827,10015926,CHEMBL1201540
332,visual impairment,35,27.299121922080303,10047571,CHEMBL1201540
333,retinopathy,12,25.721615572709197,10038923,CHEMBL1201540
334,premature baby,26,24.980027449710178,10036590,CHEMBL1201540
335,diabetic coma,8,24.902578247529163,10012650,CHEMBL1201540
336,loss of consciousness,45,23.788682713815433,10024855,CHEMBL1201540
337,pemphigoid,320,1735.2283685336943,10034277,CHEMBL142703
338,lactic acidosis,52,109.71258196001509,10023676,CHEMBL142703
339,hypoglycaemia,52,92.31306137111824,10020993,CHEMBL142703
340,diabetes mellitus inadequate control,34,89.35275229989566,10012607,CHEMBL142703
341,acute kidney injury,70,78.06390105984974,10069339,CHEMBL142703
342,dermatitis bullous,26,69.20158844184152,10012441,CHEMBL142703
343,hyperglycaemia,35,61.40205631542085,10020635,CHEMBL142703
344,pancreatitis acute,33,60.55890630930844,10033647,CHEMBL142703
345,diabetic metabolic decompensation,15,58.497858654071024,10074309,CHEMBL142703
346,glycosylated haemoglobin increased,22,47.67475328735782,10018484,CHEMBL142703
347,compartment syndrome,13,39.511726933709724,10010121,CHEMBL142703
348,ketonuria,10,39.336240930106214,10023388,CHEMBL142703
349,capillary leak syndrome,11,35.87066509577562,10007196,CHEMBL142703
350,neutrophilia,12,33.960687430781036,10029379,CHEMBL142703
351,eosinophilia,20,32.78093830102807,10014950,CHEMBL142703
352,blood glucose increased,30,30.71376811915252,10005557,CHEMBL142703
353,latent autoimmune diabetes in adults,6,29.712302147565424,10066389,CHEMBL142703
354,bone marrow oedema,7,24.470884442116585,10051763,CHEMBL142703
355,acetonaemia,5,23.31104029305061,10000410,CHEMBL142703
356,eczema,15,21.6960093525704,10014184,CHEMBL142703
357,hypoparathyroidism,6,20.954726291773113,10021041,CHEMBL142703
358,leukocytosis,15,20.79626626917161,10024378,CHEMBL142703
359,metabolic acidosis,17,20.42195233111852,10027417,CHEMBL142703
360,heart rate abnormal,8,20.29941371237146,10019300,CHEMBL142703
361,hyperkalaemia,19,19.32122646791686,10020646,CHEMBL142703
362,orbital oedema,5,18.82373095024559,10031051,CHEMBL142703
363,tachypnoea,12,18.512562728543344,10043089,CHEMBL142703
364,peripheral venous disease,6,18.481751614881432,10075049,CHEMBL142703
365,glycosuria,6,17.72923007863392,10018473,CHEMBL142703
366,hyperlipasaemia,5,17.074693045095046,10067725,CHEMBL142703
367,drug reaction with eosinophilia and systemic symptoms,16,16.44611169300879,10073508,CHEMBL142703
368,food intolerance,6,16.263529494730392,10061958,CHEMBL142703
369,hepatitis,15,16.262361827100904,10019717,CHEMBL142703
370,hyperinsulinaemia,4,16.235921470126414,10060378,CHEMBL142703
371,multiple injuries,5,15.95198555794559,10028224,CHEMBL142703
372,euglycaemic diabetic ketoacidosis,7,15.18994749821104,10080061,CHEMBL142703
373,urine magnesium,2,15.050595047425304,10071357,CHEMBL142703
374,white blood cell count abnormal,7,14.4804386753367,10047940,CHEMBL142703
375,intracardiac mass,3,14.395848116586421,10066087,CHEMBL142703
376,haemoglobin abnormal,7,14.197486583569116,10018879,CHEMBL142703
377,blood pressure abnormal,9,14.183793034508199,10005728,CHEMBL142703
378,c-reactive protein abnormal,7,13.940836698297062,10068559,CHEMBL142703
379,hepatocellular injury,13,13.590137889979815,10019837,CHEMBL142703
380,haemoglobin increased,6,13.027019343737265,10018888,CHEMBL142703
381,jaundice,14,12.88021009379554,10023126,CHEMBL142703
382,diabetes mellitus,16,12.348821637697256,10012601,CHEMBL142703
383,blood phosphorus increased,5,12.31953076051468,10050196,CHEMBL142703
384,amylase increased,6,12.154404609205812,10002016,CHEMBL142703
385,fatigue,12,12.00861130731937,10016256,CHEMBL142703
386,lichen planus,5,11.808876544364466,10024429,CHEMBL142703
387,disseminated intravascular coagulation,8,11.627753660039161,10013442,CHEMBL142703
388,blood creatine phosphokinase increased,15,11.53016064314943,10005470,CHEMBL142703
389,blood glucose fluctuation,6,11.506653565475062,10049803,CHEMBL142703
390,acute kidney injury,592,856.3315845641991,10069339,CHEMBL1014
391,hyperkalaemia,367,776.0989059440035,10020646,CHEMBL1014
392,hypotension,527,532.1887458102719,10021097,CHEMBL1014
393,hyponatraemia,315,459.21060285343265,10021036,CHEMBL1014
394,orthostatic hypotension,146,256.7809799134193,10031127,CHEMBL1014
395,renal failure acute,216,254.94669445874024,10038436,CHEMBL1014
396,oligohydramnios,70,182.6296095374928,10030289,CHEMBL1014
397,syncope,201,156.89553385104227,10042772,CHEMBL1014
398,blood pressure increased,185,144.94652413327276,10005750,CHEMBL1014
399,fall,318,139.66243683995708,10016173,CHEMBL1014
400,lactic acidosis,115,136.86908760150254,10023676,CHEMBL1014
401,bradycardia,162,132.82229031815223,10006093,CHEMBL1014
402,general physical health deterioration,150,128.51072561713954,10049438,CHEMBL1014
403,arterial occlusive disease,48,113.31651970708481,10062599,CHEMBL1014
404,confusional state,195,110.12761535484606,10010305,CHEMBL1014
405,sputum discoloured,53,108.58197134856891,10041807,CHEMBL1014
406,blood creatinine increased,133,103.09724785656726,10005483,CHEMBL1014
407,product monitoring error,33,101.89923153644486,10081575,CHEMBL1014
408,dizziness,349,100.49780940019264,10013573,CHEMBL1014
409,cardiac failure,120,98.91691435693065,10007554,CHEMBL1014
410,hypertension,220,97.86886308550311,10020772,CHEMBL1014
