,name,count,logLR,meddraCode,chembl_id
36,drug withdrawal syndrome neonatal,128,212.77633404587687,10013756,CHEMBL549
37,agitation neonatal,76,212.00040518799506,10001500,CHEMBL549
38,neonatal respiratory distress syndrome,106,210.6485716288007,10028974,CHEMBL549
39,therapeutic product effect variable,62,210.00545802435954,10082204,CHEMBL549
40,obsessive-compulsive disorder,106,207.68390490573074,10029898,CHEMBL549
41,muscle rigidity,142,207.25527971774864,10028330,CHEMBL549
42,aggression,244,204.17751572123962,10001488,CHEMBL549
43,hypoventilation,12,61.11537168012933,10021133,CHEMBL1201293
44,cardiovascular disorder,13,49.48160343089853,10007649,CHEMBL1201293
45,ventricular fibrillation,9,33.27121655051201,10047290,CHEMBL1201293
46,electrocardiogram qt prolonged,9,20.061017943873367,10014387,CHEMBL1201293
47,hyperhidrosis,9,14.442552911066514,10020642,CHEMBL1201293
48,catatonia,4,13.493740529151637,10007776,CHEMBL1201293
49,neglect of personal appearance,2,12.199422504220593,10028901,CHEMBL1201293
50,malaise,13,12.045713441171529,10025482,CHEMBL1201293
51,hepatitis toxic,3,11.037774842735871,10019795,CHEMBL1201293
52,deafness neurosensory,3,10.32066851480613,10011891,CHEMBL1201293
53,alcoholism,3,10.007767355258693,10001639,CHEMBL1201293
54,bladder dilatation,2,8.912132533304202,10005033,CHEMBL1201293
55,pemphigoid,3,8.302488533678797,10034277,CHEMBL1201293
56,asthenia,10,7.809574052166681,10003549,CHEMBL1201293
57,miosis,3,7.710752361638242,10027646,CHEMBL1201293
58,patient elopement,1,6.696460853376948,10084569,CHEMBL1201293
59,sedation,586,1612.916124766787,10039897,CHEMBL3989694
60,weight increased,802,1161.7586929404715,10047899,CHEMBL3989694
61,diabetes mellitus,561,1139.384585196014,10012601,CHEMBL3989694
62,blood prolactin abnormal,228,1093.0880498619445,10005778,CHEMBL3989694
63,post-injection delirium sedation syndrome,220,1071.225132259795,10072851,CHEMBL3989694
64,anosognosia,205,1002.3265966959807,10068346,CHEMBL3989694
65,disturbance in social behaviour,211,884.6867827679962,10061108,CHEMBL3989694
66,metabolic disorder,237,852.9652510362503,10058097,CHEMBL3989694
67,suicide attempt,508,799.3379016731778,10042464,CHEMBL3989694
68,sexual dysfunction,245,701.2591552291706,10040477,CHEMBL3989694
69,neuroleptic malignant syndrome,272,639.3007825456589,10029282,CHEMBL3989694
70,dystonia,267,630.9413679612553,10013983,CHEMBL3989694
71,dyskinesia,318,630.277071528777,10013916,CHEMBL3989694
72,blood glucose increased,414,594.2951580508889,10005557,CHEMBL3989694
73,personality change,198,552.6449899971412,10034719,CHEMBL3989694
74,blood triglycerides increased,239,524.8908199006473,10005839,CHEMBL3989694
75,schizophrenia,193,409.6906219070297,10039626,CHEMBL3989694
76,somnolence,464,405.20330052090867,10041349,CHEMBL3989694
77,agitation,324,383.006504910838,10001497,CHEMBL3989694
78,psychotic disorder,231,326.2485306542658,10061920,CHEMBL3989694
79,dysarthria,230,313.6065684291316,10013887,CHEMBL3989694
80,restlessness,199,312.7031819061376,10038743,CHEMBL3989694
81,type 2 diabetes mellitus,145,302.16552673333354,10067585,CHEMBL3989694
82,blood cholesterol increased,196,290.95049334233045,10005425,CHEMBL3989694
83,akathisia,139,270.8825416911568,10001540,CHEMBL3989694
84,metabolic syndrome,80,256.6029636290914,10052066,CHEMBL3989694
85,leukopenia,242,245.69868860826682,10024384,CHEMBL3989694
86,diabetes mellitus non-insulin-dependent,73,239.30978434372082,10012613,CHEMBL3989694
87,confusional state,341,237.03578450345958,10010305,CHEMBL3989694
88,dyslipidaemia,99,235.80041862364305,10058108,CHEMBL3989694
89,extrapyramidal disorder,142,234.79033847486426,10015832,CHEMBL3989694
90,obesity,108,232.935703514122,10029883,CHEMBL3989694
91,aggression,195,224.715210803457,10001488,CHEMBL3989694
92,parkinsonism,115,219.73837624338194,10034010,CHEMBL3989694
93,blood creatine phosphokinase increased,195,215.09427355237858,10005470,CHEMBL3989694
94,hyperglycaemia,170,206.96287455781567,10020635,CHEMBL3989694
95,coma,189,199.7689430302853,10010071,CHEMBL3989694
96,disorientation,170,194.4345025715811,10013395,CHEMBL3989694
97,alanine aminotransferase increased,237,184.92256120801903,10001551,CHEMBL3989694
98,rhabdomyolysis,189,172.00121105182188,10039020,CHEMBL3989694
99,delirium,158,164.45692671429424,10012218,CHEMBL3989694
100,mania,108,163.40138864706387,10026749,CHEMBL3989694
101,diabetic ketoacidosis,137,162.77676273661928,10012671,CHEMBL3989694
102,pulmonary embolism,233,158.8885882757968,10037377,CHEMBL3989694
103,aspartate aminotransferase increased,202,150.98723339169374,10003481,CHEMBL3989694
104,depressed level of consciousness,157,146.557489067789,10012373,CHEMBL3989694
105,hepatic steatosis,103,142.75956927699008,10019708,CHEMBL3989694
106,tachycardia,231,141.4284065262691,10043071,CHEMBL3989694
107,orthostatic hypertension,37,140.988841506085,10065508,CHEMBL3989694
108,diabetic coma,44,139.8352612221206,10012650,CHEMBL3989694
109,hypertension,320,139.52248039659025,10020772,CHEMBL3989694
110,anxiety,293,139.14618752391834,10002855,CHEMBL3989694
111,hyperlipidaemia,92,131.53195194657746,10062060,CHEMBL3989694
112,abnormal behaviour,130,130.8553842188412,10061422,CHEMBL3989694
113,neutropenia,284,124.00423033450352,10029354,CHEMBL3989694
114,muscle rigidity,79,116.05230582594959,10028330,CHEMBL3989694
115,gamma-glutamyltransferase increased,118,115.15819261605066,10017693,CHEMBL3989694
116,delusion,83,114.58096604340972,10012239,CHEMBL3989694
117,pneumonia aspiration,92,113.13049069135013,10035669,CHEMBL3989694
118,white blood cell count increased,132,112.21289643452474,10047943,CHEMBL3989694
119,polydipsia,55,111.85113277628261,10036067,CHEMBL3989694
120,blood prolactin increased,577,2133.135521227465,10005780,CHEMBL2107360
121,galactorrhoea,403,1408.836781042788,10017600,CHEMBL2107360
122,injection site nodule,390,1226.8341386903921,10057880,CHEMBL2107360
123,schizophrenia,464,1223.6793924367812,10039626,CHEMBL2107360
124,psychotic disorder,527,978.1528683935321,10061920,CHEMBL2107360
125,blood prolactin abnormal,176,735.7199724906532,10005778,CHEMBL2107360
126,refusal of treatment by patient,242,672.255714008541,10056407,CHEMBL2107360
127,therapeutic response decreased,437,600.3267767646466,10043414,CHEMBL2107360
128,"hallucination, auditory",274,579.7743769453955,,CHEMBL2107360
129,hospitalisation,580,574.3524763757887,10054112,CHEMBL2107360
130,akathisia,257,565.7505144728784,10001540,CHEMBL2107360
131,weight increased,602,527.3754158018419,10047899,CHEMBL2107360
132,amenorrhoea,225,490.77069380584,10001928,CHEMBL2107360
133,anosognosia,119,474.9082521771634,10068346,CHEMBL2107360
134,extrapyramidal disorder,250,463.68471273487376,10015832,CHEMBL2107360
135,disturbance in social behaviour,130,436.44131981507235,10061108,CHEMBL2107360
136,gynaecomastia,180,407.6179556242423,10018800,CHEMBL2107360
137,injection site mass,247,397.8999066402466,10022081,CHEMBL2107360
138,sexual dysfunction,179,395.654528286992,10040477,CHEMBL2107360
139,dystonia,216,393.18137217832555,10013983,CHEMBL2107360
140,paranoia,199,363.49633394676493,10033864,CHEMBL2107360
141,sedation,237,363.3000375412521,10039897,CHEMBL2107360
142,syringe issue,183,355.7980684967333,10069218,CHEMBL2107360
143,nausea,62,337.8298549563624,10028813,CHEMBL2107360
144,diarrhoea,33,317.15059444401413,10012735,CHEMBL2107360
145,metabolic disorder,121,312.730865883801,10058097,CHEMBL2107360
146,delusion,172,297.11995264617144,10012239,CHEMBL2107360
147,schizoaffective disorder,85,263.3122436393314,10039621,CHEMBL2107360
148,tardive dyskinesia,145,256.5365439545567,10043118,CHEMBL2107360
149,psychotic symptom,87,249.75872103682195,10079254,CHEMBL2107360
150,condition aggravated,559,240.30350640707184,10010264,CHEMBL2107360
151,dyskinesia,193,230.3138694583613,10013916,CHEMBL2107360
152,hyperprolactinaemia,97,225.89565416928963,10020737,CHEMBL2107360
153,personality change,113,215.4342170390737,10034719,CHEMBL2107360
154,fatigue,105,206.34144916314108,10016256,CHEMBL2107360
155,dyspnoea,73,180.2941529924865,10013968,CHEMBL2107360
156,pain,46,172.89692682452733,10033371,CHEMBL2107360
157,headache,85,172.03447824303294,10019211,CHEMBL2107360
158,breast discharge,58,171.75373155777925,10006223,CHEMBL2107360
159,arthralgia,22,170.4053293450561,10003239,CHEMBL2107360
160,vomiting,64,169.45932238987007,10047700,CHEMBL2107360
161,drug hypersensitivity,10,168.6261557550606,10013700,CHEMBL2107360
162,aggression,192,161.52566562371794,10001488,CHEMBL2107360
163,product dose omission issue,205,161.4421227841085,10084406,CHEMBL2107360
164,drooling,83,158.2311892008438,10013642,CHEMBL2107360
165,anaemia,8,148.97186163255537,10002034,CHEMBL2107360
166,abdominal pain,7,147.14673187790322,10000081,CHEMBL2107360
167,pyrexia,49,141.5707723088417,10037660,CHEMBL2107360
168,imprisonment,46,139.4127103715873,10021554,CHEMBL2107360
169,cough,8,132.0918452339829,10011224,CHEMBL2107360
170,needle issue,103,126.76247245412378,10069217,CHEMBL2107360
171,rash,80,125.59346680645831,10037844,CHEMBL2107360
172,pneumonia aspiration,183,651.4749771133957,10035669,CHEMBL445
173,temperature regulation disorder,116,648.342247398421,10061376,CHEMBL445
174,drug hypersensitivity,333,566.7286408062082,10013700,CHEMBL445
175,food allergy,115,533.8114488331667,10016946,CHEMBL445
176,coeliac disease,118,516.7621068199733,10009839,CHEMBL445
177,coma,187,499.90224877301625,10010071,CHEMBL445
178,immunodeficiency,116,488.26870324320225,10061598,CHEMBL445
179,gastrooesophageal reflux disease,187,484.70869338180637,10017885,CHEMBL445
180,bursitis,118,456.5611465382681,10006811,CHEMBL445
181,somnolence,237,433.654212765141,10041349,CHEMBL445
182,hyperhidrosis,162,301.16760909088043,10020642,CHEMBL445
183,rash erythematous,118,297.6483401118039,10037855,CHEMBL445
184,fluid retention,116,282.4698298211115,10016807,CHEMBL445
185,upper respiratory tract infection,116,263.2846704941676,10046306,CHEMBL445
186,hepatic enzyme increased,126,252.53598907410742,10060795,CHEMBL445
187,asthma,121,231.4683572368831,10003553,CHEMBL445
188,rheumatoid arthritis,134,220.443117632949,10039073,CHEMBL445
189,hypersensitivity,150,216.66678962152764,10020751,CHEMBL445
190,constipation,129,155.94601486230385,10010774,CHEMBL445
191,brugada syndrome,35,155.84657708396662,10059027,CHEMBL445
192,erythema,120,154.27110507213,10015150,CHEMBL445
193,sedation,65,146.4917560572685,10039897,CHEMBL445
194,back pain,126,143.81625339168204,10003988,CHEMBL445
195,presbyacusis,26,132.757843303576,10036626,CHEMBL445
196,suicidal ideation,86,127.71626837568692,10042458,CHEMBL445
197,pleural thickening,26,126.11585752676183,10035616,CHEMBL445
198,pain,169,123.51208440394657,10033371,CHEMBL445
199,blood magnesium increased,26,113.69791369755148,10005655,CHEMBL445
200,pleural fibrosis,26,110.19306698507353,10035600,CHEMBL445
201,toxicity to various agents,91,98.99977701064381,10070863,CHEMBL445
202,electrocardiogram qrs complex prolonged,31,89.10804513308722,10014380,CHEMBL445
203,fatigue,183,87.47864228450089,10016256,CHEMBL445
204,epigastric discomfort,26,85.93408943349823,10053155,CHEMBL445
205,deafness neurosensory,28,85.28114255313085,10011891,CHEMBL445
206,treatment failure,67,83.51595401687518,10066901,CHEMBL445
207,neovascularisation,15,78.59953206265709,10029113,CHEMBL445
208,bone cyst,19,77.2155773221366,10005952,CHEMBL445
209,femoral neck fracture,28,76.68614210844316,10016450,CHEMBL445
210,delirium,49,74.0958692325512,10012218,CHEMBL445
211,sleep disorder,50,73.05930992038702,10040984,CHEMBL445
212,osteosclerosis,19,68.03589508968253,10031298,CHEMBL445
213,trismus,24,66.656549514988,10044684,CHEMBL445
214,headache,146,65.48025771691755,10019211,CHEMBL445
215,cyst,26,62.03998024388966,10011732,CHEMBL445
216,osteopenia,26,60.644946263115344,10049088,CHEMBL445
217,traumatic coma,9,59.57375754870009,10064155,CHEMBL445
218,deformity,19,58.598518857857925,10061619,CHEMBL445
219,suicide attempt,54,58.25896096048018,10042464,CHEMBL445
220,drug intolerance,63,57.80646882034307,10061822,CHEMBL445
221,ventricular arrhythmia,19,54.751652778226344,10047281,CHEMBL445
222,cardiac arrest,38,54.745577983043404,10007515,CHEMBL445
223,blood potassium increased,26,49.972023785103374,10005725,CHEMBL445
224,muscle tone disorder,10,46.57516924209813,10072889,CHEMBL445
225,serotonin syndrome,29,44.92826125506326,10040108,CHEMBL445
226,exostosis,19,44.83567137355385,10015688,CHEMBL445
227,dry eye,28,43.13277519310759,10013774,CHEMBL445
228,miosis,22,42.96546726928864,10027646,CHEMBL445
229,generalised tonic-clonic seizure,25,40.527397716046835,10018100,CHEMBL445
230,paradoxical drug reaction,16,40.287421805338454,10048958,CHEMBL445
231,reversible airways obstruction,9,39.6928903202097,10062109,CHEMBL445
232,drug withdrawal syndrome neonatal,19,38.517932839034984,10013756,CHEMBL445
233,bone hypertrophy,7,37.059354187678764,10005973,CHEMBL445
234,tachycardia,49,35.57416055798603,10043071,CHEMBL445
235,gastrointestinal disorder,36,35.45603809041677,10017944,CHEMBL445
236,skin lesion,26,35.445949230772385,10040882,CHEMBL445
237,nightmare,26,35.33569291984713,10029412,CHEMBL445
238,failed induction of labour,7,32.305823406451964,10016123,CHEMBL445
239,osteoarthritis,27,31.054342138815628,10031161,CHEMBL445
240,ventricular tachycardia,22,30.33300612356834,10047302,CHEMBL445
241,extrapyramidal disorder,20,28.248593062904547,10015832,CHEMBL445
242,hypotension,66,26.847889508630033,10021097,CHEMBL445
243,major depression,13,26.69678123184167,10057840,CHEMBL445
244,anuria,15,26.269843229978505,10002847,CHEMBL445
245,impaired quality of life,10,25.555465789970185,10076936,CHEMBL445
246,threatened labour,7,24.638171966726077,10043508,CHEMBL445
247,premature baby,25,24.445377403812017,10036590,CHEMBL445
248,multiple drug therapy,6,24.036884161125272,10074950,CHEMBL445
249,electrocardiogram qt prolonged,28,23.832026630292603,10014387,CHEMBL445
250,gastrointestinal sounds abnormal,9,22.315145504924658,10067715,CHEMBL445
251,prescription drug used without a prescription,8,21.726152899456793,10076639,CHEMBL445
252,selective eating disorder,7,21.175916386098834,10078069,CHEMBL445
253,nephrolithiasis,22,20.84847351984172,10029148,CHEMBL445
254,migraine,28,20.732547309116853,10027599,CHEMBL445
255,long qt syndrome,9,20.522434854090534,10024803,CHEMBL445
256,hyponatraemia,32,19.971088879781746,10021036,CHEMBL445
257,immune thrombocytopenia,8,19.598926929309528,10083842,CHEMBL445
258,dyspepsia,27,19.4395682973809,10013946,CHEMBL445
259,toxic leukoencephalopathy,6,18.9413889378593,10075528,CHEMBL445
260,ventricular tachyarrhythmia,5,18.644739813120395,10065341,CHEMBL445
261,renal impairment,32,18.618701764058642,10062237,CHEMBL445
262,incorrect dosage administered,8,18.50923720735409,10073768,CHEMBL445
263,dry mouth,24,18.406426787394594,10013781,CHEMBL445
264,nausea,121,18.20789638507631,10028813,CHEMBL445
265,hyperammonaemia,392,1263.5951579701214,10020575,CHEMBL433
266,convulsion,683,958.5766177639016,10010904,CHEMBL433
267,foetal anticonvulsant syndrome,204,836.2908663417184,10066485,CHEMBL433
268,ammonia increased,255,755.8562316125317,10001946,CHEMBL433
269,dysmorphism,158,492.3185930154723,10066054,CHEMBL433
270,seizure,505,490.7692759326019,10039906,CHEMBL433
271,toxicity to various agents,589,482.4392215213884,10070863,CHEMBL433
272,speech disorder developmental,129,430.32342436267936,10041467,CHEMBL433
273,developmental delay,146,406.87695529883786,10012559,CHEMBL433
274,somnolence,589,396.9544932245044,10041349,CHEMBL433
275,coma,331,371.5485828288365,10010071,CHEMBL433
276,epilepsy,279,354.4523065122921,10015037,CHEMBL433
277,drug interaction,646,347.65775004331954,10013710,CHEMBL433
278,hyperammonaemic encephalopathy,118,332.26519156347786,10067327,CHEMBL433
279,encephalopathy,230,282.08541340102965,10014625,CHEMBL433
280,cognitive disorder,249,273.68698921371833,10057668,CHEMBL433
281,tremor,461,271.82324384889216,10044565,CHEMBL433
282,aggression,262,259.09780178024084,10001488,CHEMBL433
283,mania,172,257.1659377465985,10026749,CHEMBL433
284,autism spectrum disorder,86,253.84059248457197,10063844,CHEMBL433
285,abnormal behaviour,226,240.6571740112413,10061422,CHEMBL433
286,sedation,193,236.76014416100224,10039897,CHEMBL433
287,parkinsonism,137,221.97819296005764,10034010,CHEMBL433
288,neuroleptic malignant syndrome,154,208.7089274382015,10029282,CHEMBL433
289,confusional state,421,206.54432031120814,10010305,CHEMBL433
290,status epilepticus,142,203.53984738173313,10041962,CHEMBL433
291,extrapyramidal disorder,154,197.9022011408524,10015832,CHEMBL433
292,ataxia,151,193.6996495341882,10003591,CHEMBL433
293,hyponatraemia,281,173.2042764085345,10021036,CHEMBL433
294,decreased eye contact,24,155.90269161132892,10069633,CHEMBL14376
295,oppositional defiant disorder,24,153.2233404609624,10056440,CHEMBL14376
296,sydenham's chorea,17,123.4527499001988,10042732,CHEMBL14376
297,retrograde ejaculation,18,101.55202015997475,10038967,CHEMBL14376
298,homicidal ideation,24,97.03095794796081,10049666,CHEMBL14376
299,bruxism,24,94.1862408464267,10006514,CHEMBL14376
300,coordination abnormal,26,79.12859296853276,10010947,CHEMBL14376
301,dyskinesia,33,77.43113149993405,10013916,CHEMBL14376
302,priapism,20,69.73294451238962,10036661,CHEMBL14376
303,orthostatic hypotension,27,62.14769127140153,10031127,CHEMBL14376
304,crying,25,59.96289228654041,10011469,CHEMBL14376
305,choreoathetosis,13,58.67969739154432,10008754,CHEMBL14376
306,trismus,17,57.263363214517994,10044684,CHEMBL14376
307,hyperkinesia,12,54.551647562265316,10020651,CHEMBL14376
308,streptococcal infection,16,53.683987882712245,10061372,CHEMBL14376
309,aggression,28,50.23718025217386,10001488,CHEMBL14376
310,psychomotor hyperactivity,20,49.384200922917444,10037211,CHEMBL14376
311,speech disorder,24,44.716034948699416,10041466,CHEMBL14376
312,poor quality sleep,17,43.08051943128157,10062519,CHEMBL14376
313,insomnia,43,43.03094355608482,10022437,CHEMBL14376
314,sleep disorder,25,42.29899617029605,10040984,CHEMBL14376
315,sedation,20,40.43596831075229,10039897,CHEMBL14376
316,dystonia,17,38.250309236475914,10013983,CHEMBL14376
317,weight increased,36,36.862707252262226,10047899,CHEMBL14376
318,mood altered,17,35.64288324001973,10027940,CHEMBL14376
319,suicidal ideation,27,34.67031432974909,10042458,CHEMBL14376
320,electrocardiogram qt prolonged,22,32.186052841319906,10014387,CHEMBL14376
321,ejaculation failure,8,32.1770357502819,10014328,CHEMBL14376
322,akathisia,14,31.902852346933287,10001540,CHEMBL14376
323,anxiety,35,30.53206102211334,10002855,CHEMBL14376
324,psychotic disorder,18,26.84666967468638,10061920,CHEMBL14376
325,affect lability,12,26.543170919379918,10054196,CHEMBL14376
326,nervousness,15,25.110885465938736,10029216,CHEMBL14376
327,irritability,18,23.008893752613403,10022998,CHEMBL14376
328,blood prolactin increased,9,22.773908729140203,10005780,CHEMBL14376
329,depressed mood,15,22.699381129489666,10012374,CHEMBL14376
330,extrapyramidal disorder,12,21.725996556867358,10015832,CHEMBL14376
331,enuresis,7,21.333204591301183,10014928,CHEMBL14376
332,"hallucination, auditory",11,20.901510562767726,,CHEMBL14376
333,tardive dyskinesia,10,20.688712442888573,10043118,CHEMBL14376
334,oedema peripheral,26,20.43308187833827,10030124,CHEMBL14376
335,dizziness,46,19.92396906308477,10013573,CHEMBL14376
336,swollen tongue,13,18.050049619901984,10042727,CHEMBL14376
337,sexual dysfunction,8,16.773886903125458,10040477,CHEMBL14376
338,bacterial infection,9,16.57370439154147,10060945,CHEMBL14376
339,urinary incontinence,10,14.450892627314715,10046543,CHEMBL14376
340,muscle rigidity,8,14.333901331126981,10028330,CHEMBL14376
341,galactorrhoea,6,13.763900878137065,10017600,CHEMBL14376
342,moderate mental retardation,2,12.781544602550639,10027791,CHEMBL14376
343,hyperprolactinaemia,5,11.762871833288955,10020737,CHEMBL14376
344,pain,1,11.675858464905104,10033371,CHEMBL14376
345,dry mouth,12,11.63524847314784,10013781,CHEMBL14376
346,torticollis,4,10.808889423647997,10044074,CHEMBL14376
347,tachycardia,17,10.78130451247307,10043071,CHEMBL14376
348,neurological symptom,5,10.698173353514903,10060860,CHEMBL14376
349,pyrexia,1,10.22515040637063,10037660,CHEMBL14376
350,neuroleptic malignant syndrome,7,9.68875448693234,10029282,CHEMBL14376
351,nasal congestion,9,8.52800118745381,10028735,CHEMBL14376
352,heart rate increased,11,8.297534493582134,10019303,CHEMBL14376
353,mutism,3,8.107893564862934,10028403,CHEMBL14376
354,diarrhoea,6,8.06951949391987,10012735,CHEMBL14376
355,somnolence,18,7.368600692450855,10041349,CHEMBL14376
356,lactic acidosis,6963,25298.18733144371,10023676,CHEMBL1431
357,acute kidney injury,4852,9161.227742826188,10069339,CHEMBL1431
358,hypoglycaemia,2496,5499.64190009539,10020993,CHEMBL1431
359,metabolic acidosis,2158,5487.641843472287,10027417,CHEMBL1431
360,toxicity to various agents,1803,1991.2245380925306,10070863,CHEMBL1431
361,hyperkalaemia,1115,1772.6340880465286,10020646,CHEMBL1431
362,diabetes mellitus inadequate control,589,1213.4788412479684,10012607,CHEMBL1431
363,shock,668,1201.0960880314524,10040560,CHEMBL1431
364,hyperlactacidaemia,359,1094.5935516741301,10020660,CHEMBL1431
365,anuria,444,954.7532770682883,10002847,CHEMBL1431
366,hyperglycaemia,698,938.9413436462637,10020635,CHEMBL1431
367,renal failure,1034,891.138891388633,10038435,CHEMBL1431
368,pemphigoid,386,790.0380129753903,10034277,CHEMBL1431
369,diabetic metabolic decompensation,231,740.1230435229372,10074309,CHEMBL1431
370,hypoglycaemic coma,270,689.6983884744695,10021000,CHEMBL1431
371,glycosylated haemoglobin increased,403,671.8420090086875,10018484,CHEMBL1431
372,hypotension,1340,584.0924827406416,10021097,CHEMBL1431
373,diabetic ketoacidosis,466,535.1124339377857,10012671,CHEMBL1431
374,suicide attempt,710,534.0651707382349,10042464,CHEMBL1431
375,blood lactic acid increased,247,519.0451570320874,10005635,CHEMBL1431
376,diarrhoea,2243,508.2987367011665,10012735,CHEMBL1431
377,blood glucose increased,660,488.6432019303611,10005557,CHEMBL1431
378,vitamin b12 deficiency,195,479.2169549067621,10047609,CHEMBL1431
379,hypothermia,307,467.6626076202956,10021113,CHEMBL1431
380,renal failure acute,639,447.6808302925492,10038436,CHEMBL1431
381,vomiting,1785,412.31785747763934,10047700,CHEMBL1431
382,ketoacidosis,222,391.4873677598662,10023379,CHEMBL1431
383,suicidal ideation,331,538.7181404717849,10042458,CHEMBL2104993
384,nausea,783,456.4851627233802,10028813,CHEMBL2104993
385,serotonin syndrome,99,156.21671851512656,10040108,CHEMBL2104993
386,suicide attempt,151,141.12854888819857,10042464,CHEMBL2104993
387,sexual dysfunction,62,124.70279569597915,10040477,CHEMBL2104993
388,pruritus generalised,83,119.01465218802332,10052576,CHEMBL2104993
389,anxiety,202,114.74650340812514,10002855,CHEMBL2104993
390,mania,67,102.83482936749351,10026749,CHEMBL2104993
391,pruritus,231,98.29709861234005,10037087,CHEMBL2104993
392,anger,65,84.36050810240704,10002368,CHEMBL2104993
393,vomiting,315,79.17583467544318,10047700,CHEMBL2104993
394,abnormal dreams,53,73.37255741231638,10000125,CHEMBL2104993
395,feeling abnormal,145,70.09934461702505,10016322,CHEMBL2104993
396,dyspnoea,36,69.18679315902409,10013968,CHEMBL2104993
397,injection site pain,1,63.574931829462,10022086,CHEMBL2104993
398,agitation,100,62.417962966123014,10001497,CHEMBL2104993
399,depression,157,61.5528832754062,10012378,CHEMBL2104993
400,pneumonia,10,57.44465058995411,10035664,CHEMBL2104993
401,serotonin syndrome,671,1704.668581680613,10040108,CHEMBL41
402,suicide attempt,664,953.8518967868731,10042464,CHEMBL41
403,drug interaction,997,939.9925886964047,10013710,CHEMBL41
404,suicidal ideation,544,674.4074365327251,10042458,CHEMBL41
405,electrocardiogram qt prolonged,408,547.5868969259027,10014387,CHEMBL41
406,toxicity to various agents,602,539.3649530783005,10070863,CHEMBL41
407,agitation,442,482.22006276471075,10001497,CHEMBL41
408,drug abuse,369,403.10967595444527,10013654,CHEMBL41
409,akathisia,196,368.8558450532146,10001540,CHEMBL41
410,hyponatraemia,382,350.4214050736773,10021036,CHEMBL41
411,depression,550,348.3871286781068,10012378,CHEMBL41
412,anxiety,541,335.68580403777014,10002855,CHEMBL41
413,obsessive-compulsive disorder,139,332.90257884988387,10029898,CHEMBL41
414,confusional state,492,323.83659073978197,10010305,CHEMBL41
415,somnolence,476,269.4061910241435,10041349,CHEMBL41
416,atrial septal defect,151,266.73229648539564,10003664,CHEMBL41
417,coma,267,266.5569115334074,10010071,CHEMBL41
418,disinhibition,91,253.9810959475726,10013142,CHEMBL41
419,tremor,426,248.59086420868698,10044565,CHEMBL41
420,autism spectrum disorder,81,239.9495616626955,10063844,CHEMBL41
421,poisoning deliberate,128,235.48106540361186,10036000,CHEMBL41
422,therapeutic product effect variable,63,225.79808191925986,10082204,CHEMBL41
423,ventricular septal defect,114,219.73400373924233,10047298,CHEMBL41
424,euphoric mood,109,212.15365115564782,10015535,CHEMBL41
425,aggression,220,198.39945074325078,10001488,CHEMBL41
426,mania,141,194.41776126646437,10026749,CHEMBL41
427,white blood cell count abnormal,93,193.1193650146306,10047940,CHEMBL41
428,premature baby,198,186.5046371098142,10036590,CHEMBL41
429,drug withdrawal syndrome neonatal,109,183.42765196260007,10013756,CHEMBL41
