,name,count,logLR,meddraCode,chembl_id
162,melaena,449,485.2179853771522,10027141,CHEMBL231779
163,renal impairment,739,481.4049996439426,10062237,CHEMBL231779
164,fall,1504,480.90279848503997,10016173,CHEMBL231779
165,anaemia,1293,461.9865640400967,10002034,CHEMBL231779
166,nausea,466,447.5646711533773,10028813,CHEMBL231779
167,haematochezia,497,432.65181508054957,10018836,CHEMBL231779
168,drug hypersensitivity,3070,3004.369005378423,10013700,CHEMBL521
169,angioedema,1337,1880.9896822684386,10002424,CHEMBL521
170,acute kidney injury,1648,1438.3107326937898,10069339,CHEMBL521
171,suicide attempt,1034,1097.5319954104489,10042464,CHEMBL521
172,haematemesis,668,1079.863730505167,10018830,CHEMBL521
173,gastrointestinal haemorrhage,1026,951.243769839959,10017955,CHEMBL521
174,melaena,615,877.2220483383862,10027141,CHEMBL521
175,gastric ulcer,505,835.2491206838458,10017840,CHEMBL521
176,tubulointerstitial nephritis,474,734.810105104174,10048302,CHEMBL521
177,toxic epidermal necrolysis,426,716.9605119532207,10044223,CHEMBL521
178,toxicity to various agents,1026,649.9467413112579,10070863,CHEMBL521
179,metabolic acidosis,535,647.6423197285912,10027417,CHEMBL521
180,renal failure acute,765,643.1383983869455,10038436,CHEMBL521
181,upper gastrointestinal haemorrhage,405,641.4501660586684,10046274,CHEMBL521
182,urticaria,1089,621.9374337200134,10046735,CHEMBL521
183,stevens-johnson syndrome,440,521.6922972673783,10042033,CHEMBL521
184,aspirin-exacerbated respiratory disease,165,519.1567672856618,10075084,CHEMBL521
185,vomiting,1872,477.72862148671993,10047700,CHEMBL521
186,lip oedema,216,422.89932502870215,10024558,CHEMBL521
187,anaphylactic reaction,577,398.3451333442936,10002198,CHEMBL521
188,heparin-induced thrombocytopenia,625,3229.7223952363092,10062506,CHEMBL1201657
189,drug hypersensitivity,302,271.6109501408828,10013700,CHEMBL1201657
190,myocardial infarction,208,268.8772563445309,10028596,CHEMBL1201657
191,thrombosis,114,135.64668910198088,10043607,CHEMBL1201657
192,activated partial thromboplastin time prolonged,52,131.7301593005177,10000636,CHEMBL1201657
193,coagulation time shortened,27,122.81080948748786,10009800,CHEMBL1201657
194,hypotension,186,114.67630893583191,10021097,CHEMBL1201657
195,haemorrhage,109,110.0722697258534,10055798,CHEMBL1201657
196,blood pressure decreased,86,96.5015451504114,10005734,CHEMBL1201657
197,fatigue,15,80.13428919412036,10016256,CHEMBL1201657
198,deep vein thrombosis,91,75.84463589422376,10051055,CHEMBL1201657
199,disseminated intravascular coagulation,41,75.70741407564856,10013442,CHEMBL1201657
200,pulmonary embolism,98,73.59437342907768,10037377,CHEMBL1201657
201,thrombocytopenia,125,73.52630053906614,10043554,CHEMBL1201657
202,extradural haematoma,24,72.61793634004789,10015769,CHEMBL1201657
203,retroperitoneal haematoma,24,63.78956921583813,10058360,CHEMBL1201657
204,haematoma,53,62.60681826024302,10018852,CHEMBL1201657
205,coagulation time prolonged,21,62.37691395287402,10009799,CHEMBL1201657
206,coagulopathy,37,55.91521785302757,10009802,CHEMBL1201657
207,poor quality drug administered,25,55.643573206620204,10058121,CHEMBL1201657
208,peripheral ischaemia,26,55.42565136320263,10034576,CHEMBL1201657
209,vascular stent thrombosis,22,55.413014941634174,10063934,CHEMBL1201657
210,operative haemorrhage,15,53.74819249520078,10030860,CHEMBL1201657
211,activated partial thromboplastin time shortened,14,51.88969790904957,10000637,CHEMBL1201657
212,cerebral haemorrhage,42,51.79424892052339,10008111,CHEMBL1201657
213,product measured potency issue,15,50.45239779333497,10069325,CHEMBL1201657
214,suspected transmission of an infectious agent via product,16,49.70247940842091,10072754,CHEMBL1201657
215,heparin resistance,9,49.22313727128494,10059598,CHEMBL1201657
216,gangrene,22,48.48484970317804,10017711,CHEMBL1201657
217,retroperitoneal haemorrhage,19,47.63900867130724,10038980,CHEMBL1201657
218,product contamination,16,43.25862962142128,10069173,CHEMBL1201657
219,vascular pseudoaneurysm,17,42.70195410319502,10048975,CHEMBL1201657
220,fungal sepsis,11,41.197257248430105,10058872,CHEMBL1201657
221,coagulation time abnormal,11,39.98906010947394,10009791,CHEMBL1201657
222,white clot syndrome,7,39.360046099209285,10058336,CHEMBL1201657
223,compartment syndrome,18,39.169757612056856,10010121,CHEMBL1201657
224,toxic epidermal necrolysis,30,38.840942975552025,10044223,CHEMBL1201657
225,hepatic cytolysis,17,38.225386115980655,10049199,CHEMBL1201657
226,gastrooesophageal reflux disease,236,589.8176146211736,10017885,CHEMBL1536
227,pneumonia aspiration,149,449.07064172866376,10035669,CHEMBL1536
228,hypercalcaemia,116,340.73334404595516,10020583,CHEMBL1536
229,macular degeneration,95,340.401860399681,10025409,CHEMBL1536
230,asthma,166,316.47767182244206,10003553,CHEMBL1536
231,coma,147,309.19385197805605,10010071,CHEMBL1536
232,productive cough,118,268.76981748742764,10036790,CHEMBL1536
233,wheezing,118,249.83748027077672,10047924,CHEMBL1536
234,therapeutic product effect incomplete,106,220.4478915461259,10082200,CHEMBL1536
235,mycotic allergy,35,193.22782009875664,10052758,CHEMBL1536
236,somnolence,161,184.99488585198196,10041349,CHEMBL1536
237,fatigue,298,179.98753838220364,10016256,CHEMBL1536
238,loss of personal independence in daily activities,80,179.02660744897366,10079487,CHEMBL1536
239,body temperature decreased,63,177.00066400439755,10005910,CHEMBL1536
240,cough,176,175.40223702363437,10011224,CHEMBL1536
241,psoriatic arthropathy,85,167.92368464109313,10037162,CHEMBL1536
242,sleep disorder due to a general medical condition,48,166.2425152808828,10063910,CHEMBL1536
243,respiratory tract congestion,58,150.7241919756998,10052251,CHEMBL1536
244,hypervitaminosis d,22,128.55035757141377,10020917,CHEMBL1536
245,calciphylaxis,35,126.355480160164,10051714,CHEMBL1536
246,pain,202,124.21869464016709,10033371,CHEMBL1536
247,blood test abnormal,48,122.17788076551733,10061016,CHEMBL1536
248,rhinorrhoea,76,121.09512702361826,10039101,CHEMBL1536
249,obstructive airways disorder,47,117.03415660459359,10061877,CHEMBL1536
250,sensitisation,24,115.14382778133222,10070834,CHEMBL1536
251,muscular weakness,99,115.02724552803193,10028372,CHEMBL1536
252,cerebrovascular accident,114,112.56056841558893,10008190,CHEMBL1536
253,tonsillar ulcer,21,112.21284032880794,10050211,CHEMBL1536
254,morton's neuralgia,21,111.9676565204827,10052288,CHEMBL1536
255,drug intolerance,103,109.42878477140766,10061822,CHEMBL1536
256,fall,159,104.45757270665126,10016173,CHEMBL1536
257,influenza,85,103.02781655989384,10022000,CHEMBL1536
258,bone lesion,33,101.39175554344911,10061728,CHEMBL1536
259,lower respiratory tract infection viral,21,101.02308988127334,10065188,CHEMBL1536
260,nephrocalcinosis,26,98.76810678306356,10029146,CHEMBL1536
261,polycystic ovaries,24,97.13503492291056,10036049,CHEMBL1536
262,pemphigus,41,96.81277545803096,10034280,CHEMBL1536
263,abdominal discomfort,93,96.61646917311009,10000059,CHEMBL1536
264,gastrointestinal pain,35,91.93239358131541,10017999,CHEMBL1536
265,fibromyalgia,43,88.49614484375343,10048439,CHEMBL1536
266,blood pressure systolic increased,44,86.76911166598438,10005760,CHEMBL1536
267,abdominal distension,72,86.51681633451517,10000060,CHEMBL1536
268,blood 25-hydroxycholecalciferol increased,14,85.15187586264074,10053812,CHEMBL1536
269,nasopharyngitis,94,81.62015113014058,10028810,CHEMBL1536
270,pain in extremity,124,79.91910142730558,10033425,CHEMBL1536
271,hypersensitivity,100,79.76691062374084,10020751,CHEMBL1536
272,ejection fraction,17,79.52103949182128,10050527,CHEMBL1536
273,osteoporosis,45,77.7384299134028,10031282,CHEMBL1536
274,glossodynia,39,77.49573861765384,10018388,CHEMBL1536
275,liver injury,42,75.86766745330897,10067125,CHEMBL1536
276,lip ulceration,21,75.30654057699576,10024572,CHEMBL1536
277,rhinitis allergic,26,73.90098438392306,10039085,CHEMBL1536
278,blood pressure diastolic decreased,30,73.65243809297317,10005737,CHEMBL1536
279,heart rate increased,63,73.04607587746432,10019303,CHEMBL1536
280,hypertension,109,71.27532734170745,10020772,CHEMBL1536
281,vitamin b12 decreased,22,71.17092864934239,10047608,CHEMBL1536
282,arthralgia,141,71.15041915582697,10003239,CHEMBL1536
283,ankylosing spondylitis,30,70.87170881806014,10002556,CHEMBL1536
284,sleep apnoea syndrome,38,70.67508685913344,10040979,CHEMBL1536
285,contusion,65,69.93850789992575,10050584,CHEMBL1536
286,dyspnoea,179,69.78368506047264,10013968,CHEMBL1536
287,systemic lupus erythematosus,43,67.62271152038011,10042945,CHEMBL1536
288,wound,39,67.52912924679549,10052428,CHEMBL1536
289,abdominal pain,113,65.17599904871167,10000081,CHEMBL1536
290,drug hypersensitivity,124,65.07379463335383,10013700,CHEMBL1536
291,speech disorder,48,63.94351730342896,10041466,CHEMBL1536
292,hypercalciuria,16,63.50667546625118,10020590,CHEMBL1536
293,depressed mood,45,61.3369508566866,10012374,CHEMBL1536
294,lower respiratory tract infection,46,59.389472361523076,10024968,CHEMBL1536
295,blood count abnormal,35,59.25631827154939,10064198,CHEMBL1536
296,bronchopulmonary aspergillosis allergic,14,57.544584658047825,10006474,CHEMBL1536
297,hand deformity,28,57.367886305288266,10061194,CHEMBL1536
298,isosthenuria,9,57.32967026559345,10023077,CHEMBL1536
299,carpal tunnel syndrome,29,56.439537366419245,10007697,CHEMBL1536
300,head banging,13,55.86510400790576,10019191,CHEMBL1536
301,full blood count abnormal,20,55.60751086865639,10017412,CHEMBL1536
302,vomiting,155,54.515915854266495,10047700,CHEMBL1536
303,tonsillitis,22,54.45457782914673,10044008,CHEMBL1536
304,hepatic enzyme abnormal,22,53.65315117163482,10062685,CHEMBL1536
305,musculoskeletal stiffness,59,53.22370428934664,10052904,CHEMBL1536
306,milk-alkali syndrome,14,53.02125510695623,10027635,CHEMBL1536
307,muscle spasticity,28,52.384913332127326,10028335,CHEMBL1536
308,nausea,204,52.25193470271188,10028813,CHEMBL1536
309,alopecia,68,51.01353377978376,10001760,CHEMBL1536
310,pneumonia,109,47.00497717694452,10035664,CHEMBL1536
311,sputum purulent,12,46.37327985963202,10050090,CHEMBL1536
312,arthropathy,45,46.26089588968898,10003285,CHEMBL1536
313,limb discomfort,32,46.249453807053214,10061224,CHEMBL1536
314,hypervitaminosis,9,45.777691251983924,10020915,CHEMBL1536
315,secondary immunodeficiency,12,44.81201907344803,10054979,CHEMBL1536
316,treatment failure,55,44.03071859952979,10066901,CHEMBL1536
317,pyelitis,9,43.73640805578543,10037584,CHEMBL1536
318,chills,62,43.182933907704864,10008531,CHEMBL1536
319,nerve degeneration,9,43.00647454758655,10056677,CHEMBL1536
320,dysphonia,39,41.19237587891621,10013952,CHEMBL1536
321,parkinson's disease,22,41.08784715827642,10061536,CHEMBL1536
322,nicotine dependence,12,40.977484900242416,10057852,CHEMBL1536
323,peripheral swelling,66,40.61181884459074,10048959,CHEMBL1536
324,oral discomfort,20,40.233120042346854,10030973,CHEMBL1536
325,confusional state,72,40.20107845454913,10010305,CHEMBL1536
326,nephrectomy,12,40.09695263520189,10029116,CHEMBL1536
327,large intestine polyp,19,40.083524534475146,10051589,CHEMBL1536
328,electrocardiogram pr shortened,9,39.65565493479153,10014374,CHEMBL1536
329,malaise,116,39.567957480379846,10025482,CHEMBL1536
330,constipation,76,38.518990806725924,10010774,CHEMBL1536
331,blood parathyroid hormone decreased,13,37.996486313848436,10005702,CHEMBL1536
332,blood pressure increased,58,37.59060689329999,10005750,CHEMBL1536
333,mouth ulceration,30,37.23548715556899,10028034,CHEMBL1536
334,right atrial hypertrophy,7,37.21911129280852,10057501,CHEMBL1536
335,carbohydrate antigen 15-3 increased,10,36.832143557036034,10051415,CHEMBL1536
336,nasal polyps,13,36.54030062297534,10028756,CHEMBL1536
337,anxiety,75,36.279003705320065,10002855,CHEMBL1536
338,fractional exhaled nitric oxide increased,6,36.26453593026963,10078429,CHEMBL1536
339,bladder hypertrophy,9,36.12336264259284,10063408,CHEMBL1536
340,joint swelling,55,36.04891765577486,10023232,CHEMBL1536
341,secretion discharge,19,35.79346932049157,10053459,CHEMBL1536
342,eye pruritus,24,35.40763700842217,10052140,CHEMBL1536
343,hypothyroidism,30,35.288781358587585,10021114,CHEMBL1536
344,lacrimation increased,25,35.003230308509956,10023644,CHEMBL1536
345,neurologic neglect syndrome,9,34.857652586724726,10029289,CHEMBL1536
346,vaginal flatulence,6,34.17687602181468,10064227,CHEMBL1536
347,gastrointestinal disorder,41,33.81800983207722,10017944,CHEMBL1536
348,eosinophilia,27,32.271288665513566,10014950,CHEMBL1536
349,infection,58,31.888475827792718,10021789,CHEMBL1536
350,vitamin d increased,8,31.769673691669595,10062134,CHEMBL1536
351,burning sensation,36,31.760181569556153,10006784,CHEMBL1536
352,renal neoplasm,11,31.718534129060572,10061482,CHEMBL1536
353,asthenia,101,31.68229532843543,10003549,CHEMBL1536
354,dry mouth,37,31.662491256814974,10013781,CHEMBL1536
355,bronchitis,42,31.6526802049666,10006451,CHEMBL1536
356,malignant neoplasm progression,43,31.61066023132298,10051398,CHEMBL1536
357,diarrhoea,153,31.341413452759298,10012735,CHEMBL1536
358,eye infarction,5,31.33413664960608,10083006,CHEMBL1536
359,full blood count decreased,5320,9584.140302748303,10017413,CHEMBL848
360,plasma cell myeloma,5725,8891.48903671105,10035226,CHEMBL848
361,white blood cell count decreased,7478,5433.454424886266,10047942,CHEMBL848
362,diarrhoea,17792,5176.848096377682,10012735,CHEMBL848
363,thrombosis,5470,5031.620388255105,10043607,CHEMBL848
364,neuropathy peripheral,6531,4912.432902686065,10029331,CHEMBL848
365,pneumonia,10411,4168.323249681969,10035664,CHEMBL848
366,platelet count decreased,6259,3909.8755595029797,10035528,CHEMBL848
367,laboratory test abnormal,3338,3357.7870418026578,10023547,CHEMBL848
368,injection site pain,24,2731.879053233424,10022086,CHEMBL848
369,pemphigus,2546,12789.15650115737,10034280,CHEMBL1042
370,systemic lupus erythematosus,2537,10500.419598565946,10042945,CHEMBL1042
371,glossodynia,2088,9311.448277291907,10018388,CHEMBL1042
372,hand deformity,1742,8113.151558905876,10061194,CHEMBL1042
373,alopecia,2640,7347.131622138884,10001760,CHEMBL1042
374,abdominal discomfort,2565,7139.664898775511,10000059,CHEMBL1042
375,rheumatoid arthritis,2345,6226.127424797407,10039073,CHEMBL1042
376,wound,1505,5766.443849656855,10052428,CHEMBL1042
377,swelling,1926,5292.464418856849,10042674,CHEMBL1042
378,pain,3059,5218.816887801426,10033371,CHEMBL1042
379,anti-cyclic citrullinated peptide antibody positive,1004,4857.696792666349,10068798,CHEMBL1042
380,arthropathy,1622,4852.909937322314,10003285,CHEMBL1042
381,discomfort,1316,4185.19932496448,10013082,CHEMBL1042
382,pericarditis,1049,3874.97437070281,10034484,CHEMBL1042
383,synovitis,1081,3717.212648555251,10042868,CHEMBL1042
384,drug intolerance,1538,3319.7970627346804,10061822,CHEMBL1042
385,fatigue,2639,3073.2562781494416,10016256,CHEMBL1042
386,infusion related reaction,1268,3005.988840419639,10051792,CHEMBL1042
387,duodenal ulcer perforation,622,2809.371249355783,10013850,CHEMBL1042
388,joint swelling,1316,2799.88379640544,10023232,CHEMBL1042
389,rheumatoid factor positive,618,2654.774470822238,10039080,CHEMBL1042
390,helicobacter infection,615,2461.910154851583,10054263,CHEMBL1042
391,hepatic enzyme increased,1057,2377.5248029979775,10060795,CHEMBL1042
392,hypersensitivity,1234,2051.793322696445,10020751,CHEMBL1042
393,femur fracture,706,1888.8175559070005,10016454,CHEMBL1042
394,treatment failure,873,1652.9554934677144,10066901,CHEMBL1042
395,therapeutic product effect decreased,618,1590.080986147892,10082201,CHEMBL1042
396,rash,1553,1549.2744527489704,10037844,CHEMBL1042
397,hip arthroplasty,481,1514.371284916815,10020096,CHEMBL1042
398,knee arthroplasty,505,1458.9186009393597,10023469,CHEMBL1042
399,arthralgia,1344,1451.3494239045613,10003239,CHEMBL1042
400,condition aggravated,1161,1347.8287487613852,10010264,CHEMBL1042
401,impaired healing,550,1331.4250566161136,10021519,CHEMBL1042
402,muscle injury,320,1200.796363856738,10028314,CHEMBL1042
403,folliculitis,335,1100.2490050255146,10016936,CHEMBL1042
404,"sleep disorder due to general medical condition, insomnia type",288,1070.3953405499124,,CHEMBL1042
405,low turnover osteopathy,286,1051.0760742940547,10063000,CHEMBL1042
406,irritable bowel syndrome,363,1042.0827725988856,10023003,CHEMBL1042
407,osteoarthritis,489,1024.3150697444726,10031161,CHEMBL1042
408,blister,494,951.7543268660011,10005191,CHEMBL1042
409,swollen joint count increased,186,924.5721273429081,10079351,CHEMBL1042
410,gastrooesophageal reflux disease,513,884.6465380495065,10017885,CHEMBL1042
411,rheumatic fever,189,871.3664060356896,10039054,CHEMBL1042
412,lower respiratory tract infection,432,831.9432636976926,10024968,CHEMBL1042
413,blood cholesterol increased,371,709.2222086127367,10005425,CHEMBL1042
414,gastrointestinal disorder,442,682.8867401641037,10017944,CHEMBL1042
